time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
9.101033,-0.4832,-0.0693,0.5718,0.752
9.105520,-0.5369,-0.0196,0.5134,0.743
9.110408,-0.4950,0.0067,0.4514,0.670
9.115670,-0.4173,0.0672,0.4050,0.585
9.122579,-0.2704,0.0929,0.3885,0.482
9.125663,-0.2027,0.1941,0.3400,0.441
9.130850,-0.2332,0.4357,0.3410,0.600
9.135597,-0.3785,0.6857,0.4681,0.912
9.141322,-0.6196,0.9698,0.6445,1.319
9.145653,-0.9036,1.2063,0.9298,1.771
9.153388,-1.2592,1.4090,1.3164,2.303
9.156283,-1.6096,1.4768,1.8315,2.851
9.161518,-1.8445,1.5071,2.2953,3.308
9.175027,-2.1697,1.5187,2.5465,3.674
9.175978,-2.4439,1.4755,2.7439,3.960
9.176278,-2.5550,1.3559,2.8860,4.086
9.182520,-2.5940,1.1101,3.0116,4.127
9.185830,-2.6328,0.7868,3.0890,4.134
9.191250,-2.7092,0.4147,2.9560,4.031
9.196575,-2.7751,0.2331,2.5988,3.809
9.202192,-2.7206,0.1844,1.7460,3.238
9.206641,-2.5586,0.2067,0.6713,2.653
9.211397,-2.4290,0.1712,-0.3171,2.456
9.216391,-2.3825,0.0206,-0.9521,2.566
9.221907,-2.0050,-0.2572,-1.0169,2.263
9.226397,-1.4232,-0.4179,-0.8223,1.696
9.232822,-1.0318,-0.4470,-0.5669,1.259
9.236638,-0.9044,-0.2148,-0.3758,1.003
9.241880,-1.0886,0.2431,-0.2154,1.136
9.246867,-1.5096,0.6794,-0.1973,1.667
9.251639,-1.8892,0.9669,-0.3406,2.149
9.257046,-2.0908,1.1050,-0.7367,2.477
9.262056,-2.0712,1.0720,-1.3991,2.720
9.269163,-1.8163,0.9637,-2.1317,2.962
9.271681,-1.4820,0.8566,-2.8497,3.324
9.277064,-1.2148,0.7536,-3.5625,3.839
9.291355,-0.9002,0.7004,-4.0924,4.248
9.292317,-0.5410,0.6276,-4.4973,4.573
9.292692,-0.3026,0.5305,-4.7018,4.741
9.297181,-0.1394,0.4927,-4.8402,4.867
9.302200,0.0228,0.3728,-4.8812,4.895
9.307243,0.0788,0.3092,-4.8970,4.907
9.312369,0.1168,0.2947,-4.8934,4.904
9.318442,0.3880,0.1661,-4.7070,4.726
9.322648,0.7868,-0.0189,-4.4301,4.499
9.327445,1.2969,-0.2072,-4.0532,4.261
9.332972,1.8419,-0.4250,-3.6289,4.092
9.337485,2.4773,-0.7172,-3.1137,4.043
9.342948,3.1006,-1.0477,-2.6251,4.196
9.347620,3.7147,-1.3803,-2.0506,4.462
9.352570,4.3153,-1.7144,-1.4734,4.872
9.357760,4.7784,-2.0786,-0.9788,5.302
9.362922,5.0994,-2.4439,-0.4255,5.671
9.367650,5.2904,-2.7930,0.0812,5.983
9.372833,5.1577,-3.1260,0.6977,6.071
9.377766,4.6031,-3.3807,1.1603,5.828
9.383407,4.2125,-3.0261,1.4586,5.388
9.387836,3.3937,-2.4586,1.5640,4.473
9.393003,2.3954,-1.9295,1.8606,3.595
9.397743,1.7487,-1.5253,2.5496,3.447
9.403321,0.9299,-1.0124,2.8885,3.199
9.408857,0.0376,-0.3922,2.7366,2.765
9.412972,-0.6628,0.0564,2.2577,2.354
9.419567,-1.0976,0.3596,1.4314,1.839
9.423925,-1.4326,0.6369,0.4847,1.641
9.428354,-1.7109,0.9316,-0.4236,1.994
9.447038,-2.0501,1.2419,-1.2568,2.706
9.447756,-2.3373,1.5634,-1.8094,3.344
9.448383,-2.5941,1.9178,-2.0495,3.822
9.451484,-2.7485,2.2072,-2.0125,4.059
9.453570,-2.8789,2.5616,-1.7516,4.233
9.459171,-2.9204,2.8855,-1.3797,4.331
9.464068,-2.8102,3.2109,-0.8774,4.356
9.468902,-2.5554,3.3973,-0.3830,4.268
9.473615,-2.1962,3.4960,0.0592,4.129
9.478877,-1.5243,3.4243,0.4602,3.776
9.484022,-0.6303,2.8752,0.6889,3.023
9.489272,-0.8538,1.7638,0.4370,2.008
9.493965,-0.7799,1.1074,0.2215,1.372
9.499827,-0.3523,0.9067,-0.0872,0.977
9.504009,-0.0030,0.6877,-0.5993,0.912
9.509517,0.3393,0.4314,-0.9493,1.097
9.513902,0.8010,0.1401,-1.2124,1.460
9.519145,1.1953,-0.1746,-1.4725,1.905
9.524535,1.5605,-0.4628,-1.8138,2.437
9.529226,1.8965,-0.7536,-2.2498,3.037
9.534205,2.1813,-1.0213,-2.6997,3.618
9.539351,2.4291,-1.3284,-3.0506,4.120
9.544905,2.6514,-1.6301,-3.2578,4.506
9.553318,2.9128,-1.9029,-3.3247,4.812
9.557573,3.1412,-2.1473,-3.1697,4.952
9.560734,3.2747,-2.3729,-2.8777,4.963
9.564486,3.3638,-2.5112,-2.5054,4.889
9.575837,3.3488,-2.5625,-2.0906,4.706
9.576935,3.1272,-2.5012,-1.6685,4.338
9.579911,2.5869,-2.3210,-1.3100,3.714
9.585496,1.8860,-1.9681,-1.1077,2.942
9.592629,1.9025,-1.2611,-0.7821,2.413
9.594718,1.5829,-0.7965,-0.3440,1.805
9.600901,1.0930,-0.4705,0.2144,1.209
9.605374,0.8572,-0.3742,0.9523,1.335
9.610012,0.4504,-0.1826,1.2830,1.372
9.614830,-0.1220,0.0849,1.4877,1.495
9.619868,-0.6306,0.3419,1.5855,1.740
9.625511,-1.1237,0.5903,1.5407,1.996
9.629994,-1.5085,0.8229,1.4686,2.260
9.635159,-1.6919,0.9609,1.3015,2.341
9.640268,-1.7247,1.0666,1.1144,2.314
9.645670,-1.6022,1.1428,0.9914,2.204
9.650508,-1.3581,1.1135,0.8367,1.945
9.654971,-0.8919,0.9390,0.7583,1.501
9.661278,-0.3643,0.6665,0.6679,1.011
9.667423,0.1198,0.4241,0.6351,0.773
9.672618,0.4120,0.1554,0.6122,0.754
9.675457,0.5821,-0.0674,0.6640,0.886
9.680394,0.7641,-0.1823,0.7093,1.058
9.685538,0.8527,-0.1946,0.7723,1.167
9.690291,0.9459,-0.1025,0.7530,1.213
9.695187,0.9933,-0.0002,0.7097,1.221
9.704943,1.0499,0.0522,0.6334,1.227
9.706137,1.1396,0.1285,0.5387,1.267
9.711034,1.2358,0.1782,0.5575,1.367
9.715651,1.3147,0.2443,0.5411,1.443
9.725931,1.3261,0.3411,0.5087,1.461
9.727480,1.2341,0.4206,0.4651,1.384
9.731003,1.1155,0.4996,0.2877,1.256
9.736135,0.9488,0.5562,0.0482,1.101
9.743261,0.7196,0.6022,-0.2604,0.974
9.746713,0.4710,0.6064,-0.5159,0.925
9.751216,0.1408,0.5809,-0.7230,0.938
9.759122,-0.1249,0.4850,-0.7674,0.916
9.761375,-0.4242,0.4145,-0.6955,0.914
9.767128,-0.7425,0.2787,-0.5257,0.951
9.771393,-1.0268,0.0678,-0.1976,1.048
9.776590,-1.1883,-0.0268,0.1781,1.202
9.781441,-1.3203,0.0018,0.4259,1.387
9.787820,-1.4300,-0.0135,0.4942,1.513
9.791560,-1.4650,-0.0054,0.5090,1.551
9.796664,-1.4662,-0.0045,0.4738,1.541
9.801425,-1.4145,0.0111,0.3848,1.466
9.807176,-1.3196,0.0351,0.1826,1.333
9.811864,-1.2771,0.0362,0.0545,1.279
9.817330,-1.2513,0.0506,-0.0112,1.252
9.821766,-1.2014,0.0714,0.0570,1.205
9.828041,-1.3139,0.0508,0.2400,1.337
9.831756,-1.4043,0.0939,0.5317,1.505
9.837133,-1.4726,0.1883,0.8545,1.713
9.841969,-1.4805,0.2788,1.1793,1.913
9.848166,-1.4255,0.3607,1.5464,2.134
9.854947,-1.2863,0.4839,1.8717,2.322
9.857125,-1.1561,0.6440,2.0762,2.462
9.862721,-1.0470,0.7740,2.1889,2.547
9.876528,-0.9184,0.8857,2.2488,2.586
9.877302,-0.7417,1.0318,2.2848,2.614
9.877710,-0.5984,1.2096,2.2354,2.611
9.882374,-0.4886,1.2634,2.2286,2.608
9.887732,-0.5176,1.2460,2.1883,2.571
9.892582,-0.3098,1.2843,2.0332,2.425
9.897486,-0.0544,1.4072,1.4585,2.027
9.902584,0.0400,1.3354,0.3554,1.382
9.908094,-0.1728,1.1887,-0.9134,1.509
9.912745,-0.5490,1.1011,-1.9624,2.316
9.917799,-0.9117,1.0650,-2.5522,2.912
9.922373,-1.1601,1.0581,-2.7700,3.184
9.928576,-1.3799,1.0346,-2.7830,3.274
9.932802,-1.9393,0.7312,-2.5683,3.300
9.937838,-2.2731,0.3045,-1.9932,3.038
9.942837,-2.2997,0.0887,-1.3870,2.687
9.948950,-2.1629,0.0814,-1.0350,2.399
9.952978,-1.9445,0.1751,-1.0549,2.219
9.957851,-1.9510,0.3562,-1.4650,2.466
9.963270,-2.2257,0.4597,-2.1369,3.120
9.972067,-2.5534,0.4328,-2.7734,3.795
9.973103,-2.7785,0.3012,-3.1025,4.176
9.978513,-2.9534,0.1216,-3.2470,4.391
9.982978,-2.8938,-0.0874,-3.2173,4.328
9.994148,-2.6092,-0.3403,-3.1038,4.069
9.995088,-2.0830,-0.6511,-2.8239,3.569
9.999087,-1.3105,-0.9782,-2.4313,2.930
10.003189,-0.3491,-1.2389,-1.8521,2.255
10.009054,0.4181,-1.4267,-1.2773,1.960
10.013624,1.0872,-1.5375,-0.6685,1.998
10.018834,1.7512,-1.6922,-0.1669,2.441
10.023327,2.3744,-1.7367,0.0376,2.942
10.029492,2.9473,-1.8165,-0.0111,3.462
10.033244,3.4937,-1.8503,-0.2568,3.962
10.040904,3.8963,-1.8071,-0.6213,4.340
10.043790,4.2220,-1.7685,-0.9524,4.675
10.049602,4.4827,-1.6657,-1.2180,4.935
10.053591,4.5851,-1.5568,-1.4920,5.067
10.058965,4.6344,-1.4188,-1.6520,5.121
10.064295,4.6330,-1.2572,-1.6984,5.092
10.069327,4.6623,-1.1061,-1.6465,5.067
10.073907,4.6959,-0.8989,-1.5336,5.021
10.079191,4.6001,-0.5545,-1.5329,4.880
10.084575,4.3651,-0.2164,-1.6807,4.682
10.089483,4.0339,0.0842,-1.8817,4.452
10.094308,3.7070,0.3736,-2.0134,4.235
10.099503,3.3054,0.6324,-2.1053,3.970
10.104273,2.9322,0.8628,-2.1109,3.715
10.109580,2.5157,1.1411,-2.1012,3.471
10.114909,1.9866,1.2852,-2.0250,3.114
10.121993,1.4770,1.3060,-1.7873,2.661
10.124761,1.1357,1.4418,-1.6338,2.457
10.130422,0.6708,1.6083,-1.6542,2.403
10.143628,0.1470,1.8049,-1.7109,2.491
10.144444,-0.3927,1.9834,-1.8072,2.712
10.144819,-0.9631,2.1502,-1.9606,3.065
10.150063,-1.5164,2.3194,-2.0741,3.461
10.154502,-2.0599,2.4331,-2.0969,3.816
10.159538,-2.5243,2.4577,-2.0579,4.080
10.165448,-2.9504,2.4909,-1.9619,4.331
10.169862,-3.2592,2.4251,-1.7299,4.415
10.174683,-3.4318,2.3033,-1.4459,4.379
10.180584,-3.3942,2.0906,-1.1072,4.137
10.185283,-3.1776,1.8550,-0.8199,3.770
10.190634,-2.8968,1.6813,-0.7589,3.434
10.195175,-2.5233,1.4049,-0.7251,2.978
10.200210,-1.9683,1.0843,-0.6745,2.346
10.205048,-1.3681,0.8847,-0.7780,1.805
10.210791,-0.7469,0.6584,-0.8839,1.331
10.215515,-0.1836,0.4565,-1.0317,1.143
10.220229,0.2688,0.3106,-1.1552,1.226
10.225257,0.7182,0.2019,-1.3637,1.554
10.230729,1.0327,0.1065,-1.5799,1.891
10.235410,1.1838,0.1107,-1.8865,2.230
10.241252,1.3052,0.0635,-2.1503,2.516
10.246191,1.4974,0.0152,-2.3182,2.760
10.250753,1.7292,-0.0632,-2.4053,2.963
10.255734,1.9026,-0.1598,-2.4627,3.116
10.260717,2.0393,-0.2938,-2.5033,3.242
10.265822,2.0726,-0.4437,-2.4252,3.221
10.279385,2.1105,-0.6267,-2.2584,3.154
10.280490,2.0432,-0.8620,-1.9253,2.937
10.280946,1.7393,-1.0950,-1.4248,2.501
10.285818,1.2902,-1.2259,-0.9350,2.010
10.291079,0.7772,-1.1758,-0.4285,1.473
10.295953,0.2672,-1.1244,0.2201,1.177
10.302427,-0.1272,-1.1096,0.8111,1.380
10.305886,-0.3815,-1.0068,1.1870,1.603
10.311457,-0.5770,-0.8850,1.2202,1.614
10.316507,-0.6945,-0.7365,0.9662,1.399
10.320957,-0.7223,-0.6233,0.6225,1.139
10.326019,-0.6226,-0.4686,0.3296,0.846
10.331696,-0.5465,-0.3221,0.1867,0.661
10.336266,-0.5155,-0.1402,0.0819,0.540
10.341953,-0.4914,0.0795,0.2261,0.547
10.346355,-0.4981,0.3388,0.3173,0.681
10.352236,-0.4542,0.5513,0.3602,0.800
10.356665,-0.3765,0.6953,0.3617,0.870
10.361545,-0.3180,0.7707,0.3276,0.896
10.366742,-0.2022,0.7822,0.2416,0.843
10.372040,-0.0770,0.7322,0.1566,0.753
10.376492,0.0479,0.7263,0.2140,0.759
10.381851,0.2228,0.6830,0.2961,0.777
10.389969,0.3353,0.5808,0.3116,0.739
10.392350,0.4382,0.4891,0.3348,0.737
10.396775,0.3997,0.3817,0.2534,0.608
10.415027,0.3682,0.3465,0.2286,0.555
10.416114,0.4201,0.2973,0.2075,0.555
10.416339,0.4769,0.2749,0.1771,0.578
10.417662,0.5696,0.2507,0.1364,0.637
10.422036,0.6077,0.2347,0.0495,0.653
10.427682,0.6700,0.1719,0.0003,0.692
10.433204,0.6463,0.1440,-0.0321,0.663
10.436880,0.5893,0.1749,0.0030,0.615
10.442233,0.4942,0.2018,0.0505,0.536
10.447111,0.4685,0.2914,0.0959,0.560
10.453236,0.4166,0.3596,0.1029,0.560
10.457349,0.3888,0.4401,0.0262,0.588
10.462508,0.3059,0.5203,-0.1079,0.613
10.467768,0.2589,0.5595,-0.2629,0.670
10.473911,0.2236,0.5981,-0.4030,0.755
10.477523,0.2051,0.6192,-0.5740,0.869
10.482857,0.1745,0.6902,-0.6900,0.991
10.487687,0.1417,0.7508,-0.8160,1.118
10.493235,0.0994,0.8109,-0.8901,1.208
10.497676,0.0813,0.8727,-0.9367,1.283
10.502753,0.0253,0.9530,-1.0110,1.390
10.507870,-0.0016,0.9730,-1.1347,1.495
10.513175,-0.0808,0.9804,-1.1760,1.533
10.519356,-0.1165,0.9920,-1.1616,1.532
10.522958,-0.0896,1.0361,-1.1470,1.548
10.528377,-0.1199,1.0842,-1.1315,1.572
10.533415,-0.1092,1.1171,-1.0647,1.547
10.537855,-0.0743,1.0969,-0.9253,1.437
10.543504,-0.0416,1.0495,-0.8049,1.323
10.548578,0.0012,1.0251,-0.7086,1.246
10.556866,0.0706,0.9760,-0.6673,1.184
10.558578,0.1521,0.9333,-0.6684,1.158
10.563214,0.2648,0.7748,-0.6590,1.051
10.578999,0.4277,0.6207,-0.7272,1.047
10.580010,0.5449,0.4929,-0.7744,1.068
10.580263,0.5664,0.3583,-0.7283,0.990
10.584370,0.6046,0.3175,-0.6105,0.916
10.588930,0.5662,0.2677,-0.4736,0.785
10.595777,0.5183,0.1920,-0.3538,0.656
10.599239,0.4324,0.1841,-0.2010,0.511
10.603629,0.3469,0.1818,-0.0011,0.392
10.611626,0.2953,0.1849,0.0970,0.362
10.614327,0.2560,0.2030,0.1677,0.367
10.619677,0.2267,0.1599,0.1754,0.328
10.623760,0.2024,0.1367,0.0366,0.247
10.629038,0.1447,0.1095,-0.0831,0.200
10.634117,0.1183,0.0664,-0.1449,0.199
10.639201,0.0584,0.0384,-0.2061,0.218
10.644331,-0.0280,-0.0081,-0.1993,0.201
10.649229,-0.1049,-0.0758,-0.2055,0.243
10.654666,-0.1772,-0.1598,-0.0716,0.249
10.659311,-0.2641,-0.2292,0.0492,0.353
10.664320,-0.3487,-0.3392,0.2330,0.539
10.672930,-0.4431,-0.4181,0.4681,0.768
10.674309,-0.4802,-0.4898,0.6389,0.937
10.679652,-0.5174,-0.5882,0.7836,1.108
10.684224,-0.5259,-0.6960,0.9045,1.257
10.698703,-0.4843,-0.7582,1.0063,1.350
10.699687,-0.4044,-0.7963,1.0242,1.359
10.700872,-0.3102,-0.8364,0.9776,1.323
10.704624,-0.1898,-0.8378,0.8882,1.236
10.709760,-0.0049,-0.8646,0.7994,1.178
10.715712,0.1775,-0.8375,0.7040,1.108
10.720317,0.3886,-0.8661,0.6260,1.137
10.724587,0.6045,-0.7731,0.6063,1.154
10.729918,0.7965,-0.6371,0.5943,1.180
10.735062,0.8141,-0.4460,0.6187,1.116
10.739950,0.7650,-0.2384,0.6197,1.013
10.745271,0.6588,-0.0148,0.6019,0.893
10.750185,0.5983,0.2003,0.5560,0.841
10.755411,0.5763,0.3969,0.5777,0.907
10.760308,0.5518,0.5653,0.5212,0.946
10.764973,0.5247,0.7315,0.4659,1.014
10.770366,0.5765,0.8788,0.4358,1.138
10.776234,0.5897,1.0143,0.4504,1.257
10.780208,0.5978,1.1548,0.3828,1.356
10.785120,0.5458,1.2859,0.3603,1.443
10.790384,0.5031,1.4054,0.3542,1.534
10.796317,0.4984,1.5131,0.3571,1.633
10.800242,0.4433,1.6043,0.3806,1.707
10.806153,0.3905,1.6647,0.3471,1.745
10.810412,0.3187,1.7177,0.3112,1.775
10.816298,0.2804,1.7897,0.2270,1.826
10.835510,0.3115,1.8399,0.0732,1.867
10.836187,0.2851,1.8993,-0.0899,1.923
10.836402,0.2370,1.9513,-0.2234,1.978
10.836594,0.1909,2.0603,-0.3673,2.102
10.840652,0.1206,2.1163,-0.4991,2.178
10.845427,-0.0172,2.0452,-0.5305,2.113
10.850499,-0.1434,2.0039,-0.5823,2.092
10.856206,-0.2433,1.9490,-0.6416,2.066
10.861146,-0.3912,1.8775,-0.7083,2.044
10.865685,-0.4893,1.6908,-0.8152,1.940
10.871245,-0.5400,1.4918,-0.8469,1.798
10.877129,-0.5915,1.2658,-0.7310,1.577
10.880933,-0.6270,0.9891,-0.6090,1.320
10.886544,-0.6033,0.7290,-0.3543,1.010
10.891320,-0.5802,0.4331,-0.0136,0.724
10.896821,-0.5261,0.2476,0.2945,0.652
10.901225,-0.3858,0.0867,0.6952,0.800
10.906649,-0.1924,-0.0083,0.8978,0.918
10.911566,0.0038,-0.1303,0.8685,0.878
10.916515,0.2510,-0.1519,0.7534,0.808
10.921809,0.4819,-0.1370,0.4981,0.706
10.926580,0.7876,-0.0635,0.0149,0.790
10.931686,1.0506,0.0236,-0.4412,1.140
10.937544,1.2276,0.1824,-0.9310,1.551
10.941976,1.2396,0.5062,-1.2687,1.845
10.946887,1.1606,0.8724,-1.4823,2.075
10.951786,1.1103,1.1655,-1.6456,2.302
10.957044,1.1074,1.3328,-1.8249,2.517
10.962030,1.1448,1.4434,-2.0127,2.729
10.966834,1.1458,1.5146,-2.0989,2.831
10.978766,1.0722,1.6274,-2.1053,2.869
10.979486,0.9838,1.7577,-2.0469,2.872
10.981881,0.9025,1.8239,-1.9581,2.824
10.987006,0.7589,1.8998,-1.8180,2.737
10.991989,0.6632,2.0450,-1.7112,2.748
10.998087,0.6010,2.1252,-1.6356,2.748
11.002506,0.4288,2.2528,-1.5579,2.772
11.007294,0.2352,2.4226,-1.3636,2.790
11.012224,-0.0322,2.6009,-1.0221,2.795
11.017876,-0.2729,2.7540,-0.6508,2.843
11.022736,-0.5204,2.8911,-0.2099,2.945
11.027483,-0.7266,2.9644,0.1440,3.056
11.032481,-0.8961,2.9975,0.3576,3.149
11.037685,-1.0504,2.9549,0.2843,3.149
11.042584,-1.0411,2.7842,-0.0177,2.973
11.048108,-0.9858,2.5028,-0.3774,2.716
11.052473,-1.0954,2.1901,-0.8463,2.591
11.058408,-1.2524,1.8770,-1.2493,2.579
11.063552,-1.4714,1.5963,-1.6102,2.703
11.068057,-1.6782,1.3904,-1.9244,2.907
11.072988,-1.7941,1.1460,-2.1962,3.059
11.078536,-1.8719,0.8577,-2.3872,3.153
11.082822,-1.8497,0.5869,-2.5479,3.203
11.090318,-1.6917,0.3239,-2.6141,3.131
11.092785,-1.3909,0.0833,-2.6409,2.986
11.098139,-1.0741,-0.1442,-2.7003,2.910
11.113130,-0.7535,-0.4105,-2.7198,2.852
11.114075,-0.4507,-0.6933,-2.7082,2.832
11.114516,-0.1346,-0.9536,-2.5999,2.772
11.118670,0.1255,-1.2814,-2.4666,2.782
11.123431,0.4303,-1.6115,-2.2347,2.789
11.128496,0.6676,-1.9839,-1.9359,2.851
11.133318,0.9456,-2.3550,-1.4954,2.946
11.139830,1.2454,-2.6690,-1.0560,3.129
11.143338,1.5722,-3.0041,-0.6115,3.445
11.148774,1.8784,-3.2685,-0.2803,3.780
11.153778,2.0900,-3.4498,-0.1123,4.035
11.158842,2.2668,-3.6122,0.0420,4.265
11.164111,2.3323,-3.7911,0.2245,4.457
11.168974,2.3173,-3.8856,0.3964,4.541
11.173643,2.3080,-3.8527,0.4054,4.509
11.179858,2.1175,-3.7066,0.3196,4.281
11.183849,1.7908,-3.5572,0.2000,3.988
11.188998,1.4140,-3.3311,0.1513,3.622
11.194121,0.8840,-2.9237,0.1190,3.057
11.199532,0.3278,-2.4659,0.1556,2.492
11.203960,-0.1497,-2.0071,0.1836,2.021
11.208932,-0.5272,-1.5988,0.1973,1.695
11.213875,-0.8527,-1.2873,0.1602,1.552
11.219415,-1.1335,-1.0157,0.1603,1.530
11.224280,-1.3670,-0.8222,0.1481,1.602
11.229341,-1.5054,-0.6634,0.1678,1.654
11.234094,-1.5746,-0.5802,0.2626,1.699
11.240907,-1.5099,-0.6126,0.4040,1.679
11.244383,-1.4615,-0.6882,0.5490,1.706
11.249445,-1.4698,-0.7444,0.6455,1.769
11.265449,-1.4796,-0.7378,0.6673,1.783
11.266192,-1.3762,-0.7327,0.6398,1.685
11.266694,-1.1455,-0.7671,0.6095,1.507
11.269780,-0.8569,-0.8379,0.7107,1.393
11.274873,-0.5079,-0.8806,0.7314,1.252
11.280502,-0.2325,-0.8547,0.6154,1.079
11.285198,0.0579,-0.8443,0.5019,0.984
11.290255,0.3296,-0.8734,0.3559,0.999
11.294982,0.6159,-0.8849,0.1856,1.094
11.300491,0.8734,-0.8931,-0.0008,1.249
11.304692,1.1355,-0.8817,-0.1950,1.451
11.309647,1.3566,-0.8506,-0.3482,1.639
11.315062,1.5892,-0.7832,-0.4979,1.840
11.321283,1.7734,-0.6986,-0.6436,2.012
11.325156,1.8565,-0.5851,-0.8016,2.105
11.330024,1.8459,-0.4544,-0.9546,2.127
11.335121,1.7631,-0.3354,-1.1644,2.139
11.340274,1.5698,-0.1760,-1.3568,2.082
11.345111,1.3617,-0.0938,-1.6390,2.133
11.350360,1.1389,-0.0149,-1.8839,2.201
11.355331,0.8463,0.0770,-2.1131,2.278
11.360844,0.5053,0.1099,-2.3048,2.362
11.365581,0.1592,0.1359,-2.4881,2.497
11.375104,-0.1802,0.1785,-2.5172,2.530
11.375892,-0.5464,0.1748,-2.4693,2.535
11.380774,-0.8675,0.2130,-2.3046,2.472
11.385354,-1.1889,0.2115,-2.0600,2.388
11.398074,-1.4603,0.1626,-1.6936,2.242
11.399140,-1.5690,0.0950,-1.1976,1.976
11.401342,-1.6633,-0.0677,-0.6217,1.777
11.406273,-1.8004,-0.2846,-0.1012,1.826
11.410892,-1.8819,-0.5527,0.4539,2.013
11.415763,-1.8600,-0.7832,0.8931,2.207
11.421494,-1.5481,-1.0111,1.3551,2.292
11.425993,-1.2909,-1.2497,1.7913,2.537
11.431054,-1.0547,-1.3812,2.1130,2.736
11.436728,-0.8395,-1.4620,2.2156,2.784
11.441912,-0.6455,-1.5252,2.1272,2.696
11.446015,-0.4129,-1.5896,1.9646,2.561
11.451574,-0.2163,-1.6307,1.7868,2.429
11.456141,-0.0104,-1.6770,1.6360,2.343
11.461874,0.1594,-1.6828,1.4872,2.251
11.466302,0.3600,-1.7101,1.2789,2.166
11.471516,0.5674,-1.7011,1.1601,2.136
11.476526,0.7601,-1.6939,1.0475,2.132
11.482342,0.8544,-1.6428,1.0228,2.115
11.486451,0.9653,-1.5598,1.0117,2.095
11.491351,0.8893,-1.3424,1.0070,1.899
11.496480,0.7845,-1.0680,0.9179,1.612
11.502839,0.7608,-0.8521,0.8904,1.448
11.509562,0.7607,-0.7026,0.9151,1.382
11.513450,0.7555,-0.5621,0.9769,1.357
11.517024,0.7475,-0.3999,1.0586,1.356
11.533484,0.7105,-0.2401,1.1544,1.377
11.534253,0.6756,-0.1333,1.2639,1.439
11.534482,0.5641,-0.0294,1.2999,1.417
11.536844,0.4501,0.1119,1.3551,1.432
11.542741,0.3769,0.2019,1.3091,1.377
11.547053,0.3061,0.2692,1.2689,1.333
11.552316,0.2811,0.3207,1.0757,1.157
11.557026,0.2227,0.3728,0.8178,0.926
11.562672,0.1837,0.3826,0.4931,0.651
11.567503,0.2332,0.3763,0.1666,0.473
11.572147,0.2517,0.3611,-0.1993,0.483
11.577510,0.2771,0.3302,-0.5891,0.730
11.583122,0.3166,0.2834,-0.8607,0.960
11.588594,0.3963,0.2404,-1.0276,1.127
11.592294,0.3894,0.2323,-1.0198,1.116
11.597301,0.3796,0.2902,-0.8542,0.979
11.603440,0.3718,0.3186,-0.5937,0.770
11.607228,0.3304,0.3319,-0.3566,0.589
11.612661,0.2529,0.4330,-0.0838,0.508
11.617633,0.1563,0.4856,0.1526,0.533
11.623128,0.0263,0.5354,0.3981,0.668
11.628779,-0.1370,0.5870,0.7239,0.942
11.632824,-0.2234,0.6117,0.9930,1.188
11.639962,-0.2594,0.5595,1.2004,1.350
11.643179,-0.2735,0.4807,1.3001,1.413
11.647807,-0.2729,0.3352,1.3858,1.452
11.652826,-0.2217,0.2407,1.4482,1.485
11.658205,-0.2277,0.2049,1.5808,1.610
11.663667,-0.2524,0.1990,1.7166,1.746
11.667961,-0.2718,0.3023,1.8030,1.848
11.682519,-0.2837,0.4258,1.7998,1.871
11.683453,-0.2667,0.6054,1.7411,1.863
11.683695,-0.2664,0.7686,1.5822,1.779
11.688886,-0.2780,0.9105,1.4123,1.703
11.693114,-0.2157,1.0166,1.1270,1.533
11.698607,-0.1921,1.0630,0.8562,1.378
11.704450,-0.2358,1.0734,0.6789,1.292
11.708450,-0.3323,1.0791,0.5851,1.272
11.713341,-0.4721,1.0868,0.5908,1.324
11.718961,-0.6310,1.1490,0.6355,1.457
11.724035,-0.8234,1.1603,0.7735,1.619
11.728871,-0.9556,1.2262,0.9897,1.843
11.733622,-1.0973,1.2630,1.2552,2.092
11.739526,-1.2002,1.3190,1.6220,2.411
11.746299,-1.2118,1.3776,1.8668,2.617
11.749298,-1.2468,1.4247,1.9463,2.715
11.755856,-1.2957,1.3004,1.8920,2.636
11.759360,-1.1671,1.1247,1.6208,2.292
11.764002,-0.8925,0.9703,1.0226,1.668
11.768711,-0.8670,0.8428,0.3564,1.261
11.773538,-1.1098,0.8710,-0.4002,1.466
11.779393,-1.6305,0.8267,-1.1162,2.142
11.784465,-2.1109,0.6685,-1.4602,2.652
11.793154,-2.5342,0.3975,-1.5212,2.982
11.794095,-2.7181,0.1467,-1.2734,3.005
11.799450,-2.8082,-0.0461,-0.9391,2.961
11.804409,-2.7158,-0.2792,-0.5915,2.793
11.817766,-2.5441,-0.4662,-0.2423,2.598
11.818937,-2.3171,-0.5350,0.0686,2.379
11.819477,-2.0421,-0.5926,0.1938,2.135
11.824701,-1.8149,-0.6651,0.0789,1.935
11.829531,-1.7073,-0.7499,-0.2701,1.884
11.834576,-1.6405,-0.8064,-0.6554,1.942
11.839731,-1.6457,-0.8731,-1.0186,2.123
11.847353,-1.5194,-0.9693,-1.1297,2.127
11.849630,-1.2212,-1.1045,-1.1330,1.999
11.856186,-0.8013,-1.2233,-1.0038,1.774
11.859949,-0.2641,-1.3417,-0.7914,1.580
11.865612,0.2492,-1.4083,-0.6446,1.569
