time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
5.468187,0.0020,-0.0490,-0.0129,0.051
5.473050,-0.0005,-0.0252,-0.0149,0.029
5.479159,0.0256,-0.0347,-0.0075,0.044
5.483759,-0.0032,-0.0038,-0.0121,0.013
5.488743,-0.0103,-0.0110,0.0285,0.032
5.495235,0.0087,-0.0396,0.0212,0.046
5.498927,0.0181,-0.0276,0.0045,0.033
5.503818,-0.0059,-0.0015,-0.0239,0.025
5.510372,-0.0082,-0.0253,0.0383,0.047
5.513805,0.0108,-0.0275,0.0452,0.054
5.519834,-0.0083,-0.0346,-0.0001,0.036
5.524492,-0.0012,-0.0274,0.0476,0.055
5.528946,-0.0179,0.0037,0.0452,0.049
5.533972,0.0131,0.0155,-0.0071,0.021
5.539541,-0.0085,-0.0347,0.0360,0.051
5.544333,-0.0465,-0.0132,0.0289,0.056
5.549214,-0.0224,-0.0061,0.0146,0.027
5.554470,-0.0080,-0.0250,0.0265,0.037
5.559672,-0.0222,-0.0250,0.0382,0.051
5.564204,-0.0078,-0.0130,0.0664,0.068
5.569560,-0.0196,-0.0081,0.0421,0.047
5.574931,-0.0076,-0.0127,0.0014,0.015
5.580258,-0.0075,-0.0126,0.0062,0.016
5.584547,-0.0407,-0.0220,0.0204,0.051
5.589365,0.0024,-0.0169,-0.0343,0.038
5.594617,0.0190,0.0022,-0.0220,0.029
5.600078,0.0022,-0.0002,-0.0573,0.057
5.604874,-0.0430,-0.0192,-0.0187,0.051
5.609618,-0.0260,-0.0023,-0.0374,0.046
5.614721,-0.0306,0.0025,-0.0606,0.068
5.620410,-0.0280,0.0096,-0.0267,0.040
5.628787,-0.0087,-0.0142,0.0498,0.052
5.629814,-0.0134,-0.0331,0.0209,0.041
5.635098,-0.0299,0.0076,0.0231,0.039
5.640265,-0.0273,0.0242,0.0014,0.036
5.645183,-0.0009,-0.0094,-0.0036,0.010
5.649858,0.0015,-0.0211,0.0082,0.023
5.655087,-0.0151,0.0076,-0.0276,0.032
5.660520,0.0230,0.0170,-0.0036,0.029
5.665253,-0.0010,0.0216,0.0321,0.039
5.670662,0.0181,0.0048,0.0032,0.019
5.676949,0.0131,-0.0166,0.0011,0.021
5.682091,0.0130,-0.0449,0.0037,0.047
5.685446,0.0247,-0.0160,0.0395,0.049
5.690442,0.0031,-0.0205,0.0204,0.029
5.695549,0.0126,-0.0178,0.0085,0.023
5.700859,-0.0018,0.0061,0.0443,0.045
5.705531,-0.0255,0.0014,0.0204,0.033
5.710408,-0.0372,0.0159,0.0512,0.065
5.715782,-0.0155,0.0325,0.0580,0.068
5.721484,0.0013,0.0395,0.0598,0.072
5.725551,0.0013,-0.0010,0.0594,0.059
5.730669,-0.0129,0.0039,0.0828,0.084
5.735724,-0.0223,0.0254,0.0703,0.078
5.741553,-0.0174,0.0016,0.0579,0.060
5.746166,0.0161,-0.0028,0.0291,0.033
5.750828,-0.0031,-0.0002,0.0195,0.020
5.756525,-0.0173,0.0236,0.0313,0.043
5.761803,0.0019,0.0070,-0.0068,0.010
5.766286,0.0018,-0.0143,-0.0041,0.015
5.771287,-0.0100,-0.0140,-0.0110,0.020
5.778919,-0.0313,-0.0089,-0.0535,0.063
5.782419,-0.0429,0.0032,-0.0411,0.060
5.787064,-0.0307,-0.0251,-0.0573,0.070
5.792400,-0.0209,-0.0368,-0.0472,0.063
5.796848,0.0053,-0.0008,-0.0037,0.007
5.802072,-0.0328,-0.0009,-0.0224,0.040
5.806425,-0.0136,-0.0319,-0.0005,0.035
5.811223,0.0150,-0.0318,0.0306,0.047
5.816955,0.0077,-0.0482,0.0301,0.057
5.822695,0.0624,-0.0407,0.0438,0.086
5.826456,0.0525,-0.0116,0.0595,0.080
5.831393,0.0237,0.0077,0.0537,0.059
5.837176,0.0117,0.0033,0.0455,0.047
5.842126,0.0141,0.0178,0.0234,0.033
5.847151,-0.0216,0.0107,0.0113,0.027
5.851907,-0.0286,0.0439,-0.0575,0.078
5.856983,-0.0450,0.0269,-0.0304,0.061
5.862165,-0.0685,0.0003,-0.0176,0.071
5.867154,-0.0468,-0.0119,-0.0357,0.060
5.872603,-0.0085,-0.0119,0.0058,0.016
5.877016,-0.0229,-0.0406,0.0066,0.047
5.882326,-0.0395,-0.0475,0.1000,0.118
5.887231,-0.0131,-0.0400,0.1043,0.112
5.892293,-0.0177,-0.0182,0.1179,0.121
5.897666,0.0039,-0.0439,0.0931,0.103
5.903121,0.0182,-0.0122,0.0540,0.058
5.908921,0.0395,-0.0141,-0.0298,0.051
5.912381,0.0227,-0.0015,-0.0321,0.039
5.917537,0.0345,0.0061,-0.0699,0.078
5.922658,-0.0014,0.0469,-0.0788,0.092
5.928726,0.0105,0.0325,-0.0375,0.051
5.932481,0.0341,0.0467,-0.0343,0.067
5.937829,0.0362,0.0201,-0.0169,0.045
5.943051,0.0334,0.0293,-0.0043,0.045
5.947954,0.0472,0.0219,0.0225,0.057
5.952674,0.0206,0.0168,0.0276,0.038
5.957857,0.0180,0.0189,0.0017,0.026
5.963012,-0.0298,0.0116,0.0306,0.044
5.968010,-0.0058,0.0303,0.0234,0.039
5.973275,-0.0272,0.0252,-0.0574,0.068
5.978073,-0.0531,0.0178,-0.0403,0.069
5.983207,-0.0455,0.0508,-0.0400,0.079
5.988237,-0.0523,0.0099,-0.0540,0.076
5.993075,-0.0495,-0.0046,-0.0226,0.055
5.998496,-0.0563,0.0189,-0.0057,0.060
6.003649,-0.0061,-0.0030,0.0042,0.008
6.009318,-0.0156,-0.0128,0.0068,0.021
6.016364,-0.0203,-0.0154,0.0022,0.026
6.018734,0.0154,-0.0085,-0.0000,0.018
6.024031,0.0366,-0.0229,0.0119,0.045
6.028417,0.0315,-0.0111,0.0404,0.052
6.033536,0.0525,-0.0113,0.0567,0.078
6.038701,0.0141,0.0005,0.0158,0.021
6.046704,0.0424,0.0052,0.0323,0.054
6.049077,0.0231,0.0193,0.0203,0.036
6.053747,-0.0081,0.0167,0.0275,0.033
6.060161,0.0181,-0.0025,-0.0176,0.025
6.065734,0.0273,-0.0002,-0.0098,0.029
6.068754,-0.0015,0.0187,-0.0260,0.032
6.073964,0.0317,0.0137,-0.0350,0.049
6.079004,0.0100,-0.0055,0.0013,0.012
6.085866,0.0099,-0.0078,-0.0077,0.015
6.088968,0.0002,0.0255,-0.0215,0.033
6.093979,-0.0022,0.0110,0.0242,0.027
6.099175,-0.0141,-0.0057,0.0266,0.031
6.104294,-0.0306,0.0062,-0.0069,0.032
6.109755,-0.0042,0.0180,0.0000,0.018
6.114157,0.0054,-0.0012,0.0021,0.006
6.119421,-0.0041,0.0153,-0.0434,0.046
6.126258,-0.0112,0.0197,-0.0721,0.076
6.129298,-0.0087,0.0073,-0.0529,0.054
6.134620,0.0127,-0.0288,-0.0718,0.078
6.140363,0.0174,-0.0147,-0.0644,0.068
6.144671,0.0219,0.0087,-0.0592,0.064
6.149719,-0.0235,-0.0179,-0.0207,0.036
6.154511,-0.0115,-0.0490,0.0199,0.054
6.159752,0.0242,-0.0275,0.0197,0.042
6.164809,0.0026,-0.0180,0.0101,0.021
6.171785,0.0334,-0.0014,0.0149,0.037
6.174905,-0.0026,0.0102,0.0386,0.040
6.179792,-0.0050,-0.0139,0.0029,0.015
6.185281,0.0044,0.0002,-0.0278,0.028
6.190019,-0.0052,-0.0023,-0.0416,0.042
6.196901,-0.0028,-0.0119,0.0111,0.016
6.200136,-0.0099,-0.0262,0.0181,0.033
6.205262,0.0186,-0.0262,-0.0058,0.033
6.210402,0.0019,-0.0023,0.0227,0.023
6.214909,-0.0029,-0.0119,-0.0156,0.020
6.220122,0.0232,0.0259,0.0080,0.036
6.226731,0.0040,0.0279,0.0434,0.052
6.229994,-0.0031,0.0060,-0.0285,0.029
6.235019,0.0135,0.0010,-0.0237,0.027
6.240505,-0.0175,0.0199,0.0073,0.027
6.246098,0.0230,0.0100,-0.0306,0.040
6.250536,0.0227,0.0121,-0.0444,0.051
6.255481,-0.0013,0.0213,-0.0366,0.042
6.260422,0.0295,0.0137,-0.0763,0.083
6.267389,0.0030,0.0038,-0.0751,0.075
6.270472,-0.0280,-0.0154,-0.0098,0.033
6.276736,-0.0042,-0.0131,-0.0114,0.018
6.281472,-0.0067,-0.0061,-0.0201,0.022
6.286947,-0.0305,-0.0085,-0.0123,0.034
6.291312,-0.0303,0.0055,-0.0096,0.032
6.295817,-0.0278,0.0052,-0.0045,0.029
6.301659,-0.0252,0.0145,0.0265,0.039
6.307291,-0.0179,-0.0048,0.0287,0.034
6.310765,-0.0178,0.0069,0.0072,0.020
6.316167,-0.0154,-0.0030,-0.0046,0.016
6.321045,-0.0319,-0.0032,0.0050,0.032
6.330228,-0.0151,-0.0438,-0.0187,0.050
6.331131,-0.0055,-0.0033,-0.0161,0.017
6.336560,0.0111,-0.0012,0.0199,0.023
6.341314,0.0062,0.0104,0.0271,0.030
6.348191,0.0108,-0.0113,0.0057,0.017
6.351700,-0.0013,0.0004,0.0130,0.013
6.356748,0.0010,0.0119,0.0535,0.055
6.361195,-0.0086,0.0209,0.0414,0.047
6.367846,-0.0371,-0.0177,0.0293,0.051
6.371481,-0.0345,0.0059,0.0791,0.086
6.377524,-0.0153,0.0056,0.0357,0.039
6.381370,-0.0270,0.0030,0.0139,0.031
6.386990,-0.0292,0.0098,0.0065,0.031
6.391646,-0.0337,0.0118,0.0252,0.044
6.396833,-0.0382,-0.0029,0.0176,0.042
6.401980,-0.0236,0.0064,0.0336,0.042
6.407718,-0.0281,0.0156,0.0115,0.034
6.411766,-0.0207,-0.0061,0.0014,0.022
6.417315,-0.0348,0.0103,-0.0134,0.039
6.421823,-0.0202,-0.0090,0.0052,0.023
6.427632,0.0228,-0.0329,0.0021,0.040
6.431941,-0.0058,-0.0020,-0.0080,0.010
6.437219,-0.0200,0.0073,-0.0275,0.035
6.441830,0.0087,0.0118,0.0174,0.023
6.447972,0.0039,0.0258,0.0429,0.050
6.452604,-0.0151,0.0230,0.0303,0.041
6.457117,-0.0173,0.0106,0.0176,0.027
6.462230,-0.0100,0.0294,-0.0043,0.031
6.467461,-0.0146,0.0268,0.0236,0.039
6.472341,-0.0049,-0.0020,0.0228,0.023
6.480619,0.0048,-0.0020,-0.0041,0.007
6.482728,-0.0141,0.0384,0.0045,0.041
6.487755,-0.0234,0.0404,0.0177,0.050
6.495281,0.0102,0.0518,-0.0144,0.055
6.497626,0.0080,0.0301,-0.0107,0.033
6.502793,-0.0157,0.0513,0.0026,0.054
6.507880,0.0036,0.0533,-0.0270,0.060
6.512481,0.0276,0.0293,-0.0137,0.042
6.517759,0.0085,0.0266,-0.0552,0.062
6.522858,-0.0175,0.0288,-0.0179,0.038
6.528949,0.0161,0.0096,-0.0188,0.027
6.532676,0.0328,0.0238,-0.0555,0.069
6.538065,0.0018,0.0093,-0.0159,0.019
6.543942,0.0233,0.0424,-0.0145,0.050
6.548316,0.0423,0.0086,-0.0036,0.043
6.553398,0.0064,0.0083,0.0026,0.011
6.558049,-0.0007,0.0223,-0.0008,0.022
6.563096,0.0018,0.0363,-0.0399,0.054
6.568518,-0.0075,0.0263,-0.0456,0.053
6.573175,0.0117,-0.0003,0.0247,0.027
6.579964,-0.0120,0.0469,0.0160,0.051
6.583293,0.0097,0.0177,-0.0116,0.023
6.588372,0.0074,0.0008,0.0108,0.013
6.593923,-0.0139,0.0146,0.0213,0.029
6.601271,-0.0089,0.0141,-0.0135,0.021
6.604273,0.0269,-0.0006,-0.0503,0.057
6.609694,0.0173,0.0108,-0.0131,0.024
6.613275,0.0030,0.0221,-0.0355,0.042
6.621475,0.0387,0.0120,-0.0029,0.041
6.623730,0.0170,0.0138,-0.0584,0.062
6.629905,0.0122,-0.0106,-0.0826,0.084
6.633673,-0.0211,-0.0205,-0.0354,0.046
6.638629,0.0005,-0.0161,-0.0597,0.062
6.644151,-0.0209,-0.0164,-0.0362,0.045
6.648713,0.0055,-0.0237,0.0035,0.025
6.653616,0.0222,-0.0192,0.0025,0.029
6.658588,0.0173,-0.0267,0.0155,0.035
6.663726,0.0506,-0.0506,-0.0051,0.072
6.669263,0.0408,-0.0531,0.0361,0.076
6.673963,0.0739,-0.0553,0.0460,0.103
6.679157,0.0902,-0.0266,0.0178,0.096
6.684032,0.0683,-0.0336,-0.0128,0.077
6.689790,0.0799,-0.0168,-0.0312,0.087
6.694502,0.0438,0.0237,-0.0467,0.068
6.699239,0.0317,0.0235,-0.0380,0.055
6.704548,0.0126,0.0280,-0.0458,0.055
6.711003,0.0031,0.0419,-0.0627,0.075
6.717478,-0.0231,-0.0014,-0.0934,0.096
6.719326,-0.0372,-0.0135,-0.0665,0.077
6.724999,0.0129,-0.0210,-0.0039,0.025
6.730365,-0.0063,-0.0282,0.0582,0.065
6.734695,-0.0111,-0.0187,0.0935,0.096
6.739590,-0.0110,-0.0281,0.1069,0.111
6.747387,-0.0132,-0.0326,0.1174,0.123
6.749854,0.0156,-0.0416,0.0610,0.075
6.755238,0.0466,-0.0100,0.0096,0.049
6.759684,0.0441,0.0025,-0.0774,0.089
6.764808,0.0369,-0.0136,-0.0850,0.094
6.770408,0.0345,0.0037,-0.0712,0.079
6.775000,0.0582,0.0470,-0.0812,0.110
6.780234,0.0532,0.0329,-0.0315,0.070
6.785741,0.0624,0.0330,-0.0247,0.075
6.790340,0.0358,0.0329,0.0155,0.051
6.795082,0.0688,0.0113,0.0412,0.081
6.800023,0.0445,-0.0054,0.0408,0.061
6.805391,0.0227,0.0087,0.0667,0.071
6.811086,0.0083,0.0134,0.0447,0.047
6.815232,-0.0108,0.0013,0.0585,0.060
6.820456,-0.0582,-0.0035,0.0152,0.060
6.825460,-0.0458,0.0180,0.0054,0.050
6.830687,-0.0216,-0.0057,0.0170,0.028
6.835696,-0.0356,-0.0198,-0.0001,0.041
6.840962,-0.0495,-0.0434,-0.0360,0.075
6.845661,-0.0728,-0.0311,-0.0551,0.096
6.851027,-0.0436,-0.0165,-0.0217,0.051
6.856134,0.0019,-0.0519,0.0067,0.052
6.861565,0.0067,-0.0538,0.0397,0.067
6.865927,-0.0218,-0.0700,0.0083,0.074
6.871169,-0.0169,-0.0385,0.0389,0.057
6.878108,-0.0120,-0.0096,0.0670,0.069
6.881406,0.0238,-0.0333,0.0520,0.066
6.886224,-0.0120,-0.0353,0.0418,0.056
6.891704,-0.0237,-0.0230,0.0603,0.069
6.896319,-0.0045,-0.0181,0.0335,0.038
6.901068,-0.0091,0.0036,0.0354,0.037
6.906441,0.0195,-0.0059,0.0016,0.020
6.915186,-0.0044,0.0156,0.0300,0.034
6.916684,-0.0186,0.0011,0.0795,0.082
6.921295,0.0030,-0.0273,0.0335,0.043
6.926698,-0.0065,-0.0056,0.0234,0.025
6.931849,0.0079,0.0064,0.0420,0.043
6.936706,0.0149,-0.0246,0.0414,0.050
6.941406,0.0006,-0.0314,0.0194,0.037
6.946851,0.0268,0.0234,0.0260,0.044
6.951893,0.0266,-0.0101,0.0039,0.029
6.957598,-0.0139,-0.0290,-0.0037,0.032
6.961928,-0.0494,0.0093,-0.0041,0.050
6.966550,-0.0346,0.0257,-0.0568,0.071
6.972211,-0.0272,-0.0151,-0.0259,0.040
6.976798,-0.0293,-0.0223,-0.0427,0.056
6.982258,-0.0195,-0.0364,-0.0239,0.048
6.987414,-0.0145,-0.0195,-0.0099,0.026
6.992653,-0.0476,0.0019,0.0183,0.051
6.997264,-0.0234,-0.0173,0.0390,0.049
7.006125,-0.0184,-0.0577,0.0073,0.061
7.007410,-0.0087,-0.0336,0.0732,0.081
7.012519,-0.0063,-0.0240,0.0555,0.061
7.017440,-0.0133,-0.0049,0.0166,0.022
7.022050,0.0225,-0.0217,0.0232,0.039
7.027120,-0.0038,-0.0240,-0.0036,0.025
7.032178,-0.0441,-0.0145,0.0127,0.048
7.036946,-0.0152,-0.0004,0.0075,0.017
7.041935,0.0015,-0.0006,0.0071,0.007
7.047117,0.0205,-0.0363,0.0353,0.055
7.052845,0.0085,-0.0052,0.0110,0.015
7.057413,-0.0034,0.0042,0.0416,0.042
7.062020,0.0132,0.0064,0.0268,0.031
7.068405,0.0203,0.0015,0.0215,0.030
7.072321,0.0391,0.0038,-0.0170,0.043
7.077222,0.0127,-0.0081,0.0304,0.034
7.082482,0.0483,0.0037,0.0346,0.059
7.087672,0.0241,0.0083,0.0269,0.037
7.092662,0.0216,-0.0084,-0.0282,0.037
7.097918,0.0167,-0.0131,-0.0757,0.079
7.102908,-0.0025,-0.0107,-0.0941,0.095
7.108344,0.0118,-0.0083,-0.0955,0.097
7.113181,-0.0098,-0.0060,-0.0992,0.100
7.118005,-0.0003,-0.0347,-0.1029,0.109
7.123099,0.0116,-0.0298,-0.1018,0.107
7.128704,-0.0052,-0.0106,-0.0745,0.075
7.133590,0.0019,-0.0201,-0.0332,0.039
7.138367,0.0185,-0.0437,-0.0208,0.052
7.143336,-0.0173,-0.0480,-0.0251,0.057
7.148264,-0.0433,-0.0214,-0.0177,0.051
7.153843,-0.0050,-0.0070,0.0395,0.040
7.159179,-0.0026,-0.0141,0.0013,0.014
7.163464,0.0188,-0.0092,0.0228,0.031
7.168639,0.0234,-0.0067,0.0750,0.079
7.174115,0.0303,-0.0255,0.0817,0.091
7.182061,0.0325,-0.0322,0.0479,0.066
7.184059,0.0441,-0.0222,-0.0020,0.049
7.188800,0.0104,-0.0243,-0.0064,0.027
7.194066,0.0127,0.0069,0.0295,0.033
7.199119,0.0102,-0.0167,-0.0203,0.028
7.203663,-0.0160,-0.0163,-0.0175,0.029
7.209180,-0.0135,-0.0183,-0.0051,0.023
7.214092,0.0056,-0.0059,-0.0070,0.011
7.221480,0.0127,-0.0150,-0.0138,0.024
7.223956,-0.0041,-0.0099,-0.0443,0.046
7.229194,-0.0135,-0.0119,0.0015,0.018
7.234440,0.0199,-0.0020,-0.0530,0.057
7.239280,0.0126,-0.0135,-0.0500,0.053
7.244191,-0.0041,-0.0250,-0.0446,0.051
7.249111,0.0268,0.0087,-0.0558,0.063
7.254538,-0.0233,-0.0196,-0.0455,0.055
7.259884,0.0268,-0.0240,0.0004,0.036
7.264583,0.0479,0.0002,-0.0396,0.062
7.269462,0.0237,-0.0138,-0.0458,0.053
7.274577,0.0045,-0.0397,-0.0236,0.046
7.279349,0.0495,-0.0036,-0.0086,0.050
7.284716,0.0395,0.0013,-0.0388,0.055
7.290031,0.0178,0.0134,0.0120,0.025
7.296256,-0.0109,0.0065,-0.0682,0.069
7.299589,0.0271,-0.0076,-0.0574,0.064
7.304610,0.0220,-0.0098,-0.0536,0.059
7.309946,-0.0044,0.0190,-0.0427,0.047
7.314946,-0.0021,0.0167,-0.0343,0.038
7.319958,-0.0022,0.0050,-0.0117,0.013
7.324926,-0.0023,-0.0045,-0.0272,0.028
7.333105,-0.0071,0.0385,-0.0095,0.040
7.335488,0.0047,0.0216,-0.0347,0.041
7.340304,-0.0216,0.0192,-0.0098,0.031
7.348983,0.0022,0.0097,0.0008,0.010
7.350071,0.0116,0.0003,-0.0385,0.040
7.355796,-0.0053,-0.0044,0.0507,0.051
7.360222,0.0066,0.0029,0.0678,0.068
7.364980,-0.0031,-0.0278,0.0468,0.055
7.370385,-0.0198,-0.0179,0.0091,0.028
7.375877,0.0159,-0.0177,0.0502,0.056
7.380338,0.0038,0.0016,0.0220,0.022
7.385536,-0.0367,-0.0126,0.0130,0.041
7.390582,-0.0151,-0.0124,-0.0126,0.023
7.397035,0.0087,0.0069,0.0451,0.046
7.400362,-0.0437,-0.0074,0.0407,0.060
7.405506,-0.0268,-0.0026,-0.0184,0.033
7.411286,0.0114,0.0023,-0.0034,0.012
7.416081,-0.0197,-0.0261,0.0448,0.055
7.420697,-0.0196,0.0122,0.0165,0.028
7.425711,-0.0124,0.0216,0.0003,0.025
7.430748,0.0138,-0.0093,0.0175,0.024
7.437414,0.0136,0.0099,-0.0367,0.040
7.440857,-0.0056,0.0004,-0.0643,0.065
7.449355,-0.0413,-0.0018,-0.0442,0.060
7.450839,-0.0267,0.0128,-0.0623,0.069
7.456656,-0.0313,-0.0109,-0.0708,0.078
7.461144,-0.0429,0.0225,-0.0911,0.103
7.466219,-0.0331,-0.0085,-0.0234,0.041
7.471005,-0.0116,-0.0110,-0.0014,0.016
7.477142,0.0122,-0.0087,-0.0202,0.025
7.481278,0.0359,0.0008,0.0726,0.081
7.486726,0.0285,-0.0324,0.0788,0.090
7.491385,0.0022,-0.0202,0.1015,0.104
7.497524,0.0379,0.0301,0.0907,0.103
7.501216,0.0188,0.0277,0.0679,0.076
7.506646,-0.0074,0.0492,0.0216,0.054
7.513031,-0.0262,0.0515,-0.0147,0.060
7.517647,-0.0425,0.0489,-0.0291,0.071
7.521718,-0.0350,0.0249,-0.0549,0.070
7.527409,-0.0205,0.0201,-0.0421,0.051
7.531696,-0.0513,0.0151,-0.0388,0.066
7.537873,-0.0558,-0.0185,-0.0019,0.059
7.541663,-0.0057,-0.0186,0.0444,0.048
7.546834,0.0108,-0.0283,0.0784,0.084
7.551872,-0.0061,-0.0329,0.1190,0.124
7.557415,-0.0062,-0.0207,0.1519,0.153
7.563034,0.0152,-0.0561,0.1557,0.166
7.566994,0.0175,-0.0173,0.1070,0.110
7.572037,0.0127,0.0213,0.0277,0.037
7.577550,0.0507,0.0384,-0.0202,0.067
7.582151,0.0410,0.0315,0.0011,0.052
7.587330,0.0241,0.0199,-0.0134,0.034
7.592204,0.0406,0.0344,-0.0013,0.053
7.600000,0.0332,0.0678,0.0107,0.076
7.602426,0.0092,0.0390,0.0252,0.047
7.607413,0.0067,0.0271,0.0158,0.032
7.613675,-0.0124,0.0887,0.0422,0.099
7.619386,-0.0124,0.0714,0.0376,0.082
7.622219,-0.0028,0.0495,0.0164,0.052
7.627900,-0.0029,0.0680,0.0144,0.070
7.632646,-0.0077,0.0699,0.0312,0.077
7.640251,-0.0409,0.0978,-0.0211,0.108
7.642593,-0.0405,0.0757,0.0266,0.090
7.648015,-0.0402,0.0418,-0.0069,0.058
7.652640,-0.0493,0.0273,0.0216,0.060
7.657888,-0.0275,0.0365,0.0166,0.049
7.663108,-0.0321,0.0433,-0.0263,0.060
7.667613,-0.0081,0.0499,0.0167,0.053
7.672858,-0.0128,0.0209,0.0117,0.027
7.678117,-0.0056,0.0252,0.0971,0.100
7.683042,0.0016,0.0129,0.1152,0.116
7.688252,0.0016,0.0007,0.0808,0.081
7.693037,0.0158,0.0242,0.0610,0.067
7.698269,-0.0058,0.0072,0.0604,0.061
7.703252,0.0014,0.0188,0.0955,0.097
7.708214,-0.0010,0.0470,0.0376,0.060
7.713457,-0.0010,0.0487,0.0206,0.053
7.718665,0.0060,0.0742,0.0229,0.078
7.723317,0.0083,0.0495,0.0037,0.050
7.728390,0.0011,0.0537,-0.0129,0.055
7.733402,0.0058,0.0127,0.0042,0.015
7.738934,-0.0276,0.0337,-0.0028,0.044
7.743693,-0.0323,0.0543,0.0069,0.064
7.749803,-0.0083,0.0512,0.0165,0.054
7.753637,0.0084,0.0577,0.0353,0.068
7.759659,-0.0060,0.0428,0.0302,0.053
7.763852,-0.0107,0.0636,0.0488,0.081
7.771508,-0.0106,0.0556,0.0551,0.079
7.773622,-0.0295,0.0691,0.0517,0.091
7.779210,-0.0340,0.0610,0.0055,0.070
7.783964,-0.0241,0.0957,0.0046,0.099
7.789308,-0.0144,0.1088,0.0324,0.114
7.793951,0.0238,0.0600,0.0123,0.066
7.799259,-0.0049,0.0685,-0.0098,0.069
7.803957,-0.0120,0.0794,-0.0128,0.081
7.809044,-0.0047,0.0355,-0.0133,0.038
7.814277,-0.0166,0.0370,0.0195,0.045
7.820011,0.0239,0.0313,0.0663,0.077
7.824156,0.0166,0.0234,0.0295,0.041
7.829220,0.0022,0.0132,0.0359,0.038
7.834331,0.0211,0.0529,0.0424,0.071
7.839772,0.0019,0.0638,0.0418,0.076
7.845035,-0.0267,0.0605,0.0294,0.072
7.849313,-0.0218,0.0666,0.0051,0.070
7.854529,-0.0240,0.0584,0.0215,0.067
7.860627,-0.0025,0.0621,-0.0051,0.062
7.864990,-0.0096,0.0324,0.0087,0.035
7.869492,0.0023,0.0409,-0.0014,0.041
7.874846,-0.0025,0.0329,0.0290,0.044
7.883652,-0.0097,0.0438,0.0045,0.045
7.884776,0.0283,0.0284,-0.0388,0.056
7.889956,-0.0052,0.0298,-0.0177,0.035
7.894789,-0.0052,0.0311,0.0555,0.064
7.900847,0.0067,0.0348,0.0425,0.055
7.904789,-0.0005,0.0266,0.0248,0.036
7.910133,-0.0125,0.0231,-0.0093,0.028
7.915216,-0.0124,0.0268,-0.0503,0.058
7.923282,-0.0052,-0.0124,-0.0482,0.050
7.925040,-0.0124,-0.0037,-0.0628,0.064
7.931401,0.0186,-0.0165,-0.0441,0.051
7.935133,0.0183,-0.0173,-0.0278,0.038
7.940773,-0.0128,-0.0325,-0.0236,0.042
7.945417,-0.0056,-0.0285,-0.0005,0.029
7.950242,-0.0056,-0.0362,0.0010,0.037
7.955315,-0.0103,-0.0035,-0.0521,0.053
7.960779,-0.0079,-0.0044,-0.0240,0.026
7.966143,0.0088,-0.0385,-0.0008,0.040
7.970472,0.0182,-0.0271,0.0008,0.033
7.975985,0.0228,-0.0490,0.0118,0.055
7.981628,0.0226,-0.0589,0.0133,0.064
7.985803,0.0295,-0.0376,0.0147,0.050
7.990963,0.0079,-0.0237,-0.0172,0.030
7.995926,0.0269,-0.0429,0.0130,0.052
8.000794,0.0030,-0.0311,-0.0070,0.032
8.005848,0.0030,-0.0264,0.0041,0.027
8.010399,0.0244,-0.0575,0.0366,0.072
8.016906,0.0100,-0.0478,0.0428,0.065
8.026036,-0.0019,-0.0333,0.0038,0.034
8.026490,-0.0042,-0.0451,0.0056,0.046
8.033903,0.0196,-0.0543,-0.0402,0.070
8.036962,-0.0019,-0.0232,-0.0261,0.035
8.041497,-0.0184,-0.0041,-0.0406,0.045
8.046105,-0.0159,-0.0232,-0.0216,0.035
8.051057,-0.0109,-0.0231,-0.0195,0.032
8.056989,0.0130,-0.0183,-0.0247,0.033
8.062108,-0.0085,-0.0349,-0.0179,0.040
8.066625,-0.0012,-0.0323,0.0031,0.032
8.071294,0.0061,-0.0367,-0.0119,0.039
8.077037,-0.0082,-0.0008,-0.0316,0.033
8.081861,-0.0009,-0.0033,-0.0226,0.023
8.086693,0.0040,-0.0128,-0.0279,0.031
8.092081,0.0183,-0.0057,-0.0735,0.076
8.098039,-0.0103,-0.0177,-0.0523,0.056
8.102045,-0.0006,-0.0153,-0.0479,0.050
8.107341,0.0114,-0.0438,-0.0932,0.104
8.112071,-0.0148,-0.0268,-0.0502,0.059
8.117426,-0.0384,-0.0196,-0.0622,0.076
8.122614,0.0142,-0.0290,-0.0336,0.047
8.127009,0.0142,-0.0573,-0.0169,0.061
8.131976,-0.0406,-0.0830,0.0138,0.093
8.137182,-0.0235,-0.0370,0.0037,0.044
8.143029,0.0124,-0.0271,-0.0085,0.031
8.151594,-0.0019,-0.0410,0.0007,0.041
8.152066,-0.0279,-0.0381,0.0051,0.048
8.157146,-0.0157,-0.0568,-0.0072,0.059
8.162709,0.0059,-0.0608,-0.0030,0.061
8.167663,-0.0107,-0.0625,-0.0439,0.077
8.172144,-0.0105,-0.0570,-0.0441,0.073
8.177262,-0.0031,-0.0491,0.0058,0.050
8.182796,0.0041,-0.0554,-0.0706,0.090
8.189039,0.0089,-0.0594,-0.0585,0.084
8.192585,0.0185,-0.0372,-0.0084,0.042
8.198062,-0.0029,-0.0435,-0.0088,0.044
8.203083,-0.0146,-0.0617,-0.0210,0.067
8.207759,-0.0096,-0.0846,-0.0140,0.086
8.212670,0.0001,-0.0644,-0.0285,0.070
8.218491,-0.0045,-0.0466,-0.0477,0.067
