time,wx (rad/s),wy (rad/s),wz (rad/s)
3.825107,0.38,-0.98,0.49
3.830153,0.30,-1.04,0.49
3.835347,0.21,-1.09,0.48
3.840109,0.13,-1.13,0.48
3.845297,0.08,-1.16,0.49
3.850397,0.04,-1.18,0.50
3.855308,0.03,-1.20,0.54
3.860481,0.04,-1.22,0.59
3.865462,0.06,-1.25,0.65
3.871304,0.11,-1.28,0.70
3.876236,0.17,-1.28,0.75
3.880628,0.25,-1.27,0.80
3.885875,0.31,-1.24,0.83
3.893337,0.37,-1.22,0.84
3.895436,0.41,-1.20,0.85
3.900425,0.43,-1.18,0.85
3.905882,0.44,-1.16,0.86
3.910993,0.42,-1.12,0.86
3.915588,0.40,-1.06,0.87
3.920755,0.36,-0.99,0.89
3.926026,0.32,-0.93,0.90
3.931488,0.28,-0.85,0.90
3.936167,0.25,-0.77,0.90
3.941041,0.22,-0.66,0.89
3.946155,0.20,-0.53,0.87
3.951003,0.18,-0.39,0.84
3.956185,0.17,-0.25,0.81
3.961344,0.16,-0.11,0.78
3.966446,0.16,0.03,0.76
3.971397,0.17,0.15,0.76
3.976312,0.17,0.25,0.77
3.981156,0.19,0.32,0.79
3.988370,0.21,0.36,0.84
3.992407,0.24,0.38,0.90
3.996551,0.28,0.38,0.97
4.001290,0.34,0.37,1.05
4.006657,0.41,0.38,1.12
4.011865,0.48,0.38,1.19
4.016548,0.54,0.39,1.24
4.021797,0.61,0.40,1.29
4.027741,0.66,0.42,1.34
4.032963,0.69,0.43,1.39
4.037272,0.71,0.44,1.44
4.042164,0.72,0.45,1.49
4.047579,0.72,0.46,1.53
4.052927,0.71,0.48,1.54
4.057605,0.70,0.50,1.55
4.062438,0.67,0.54,1.55
4.067607,0.66,0.58,1.55
4.072806,0.64,0.62,1.55
4.077863,0.62,0.65,1.54
4.082389,0.60,0.68,1.52
4.088593,0.57,0.73,1.49
4.092698,0.55,0.79,1.44
4.097991,0.51,0.86,1.40
4.102968,0.48,0.94,1.37
4.107937,0.46,1.03,1.34
4.112523,0.43,1.11,1.33
4.117686,0.41,1.20,1.32
4.122628,0.39,1.29,1.31
4.128140,0.38,1.38,1.31
4.132945,0.38,1.45,1.32
4.139698,0.40,1.52,1.34
4.143415,0.44,1.58,1.35
4.148775,0.49,1.61,1.37
4.153568,0.56,1.65,1.39
4.158459,0.63,1.68,1.39
4.163217,0.71,1.68,1.39
4.168237,0.77,1.65,1.39
4.173880,0.82,1.59,1.37
4.179659,0.85,1.51,1.36
4.183458,0.87,1.41,1.36
4.189557,0.88,1.33,1.36
4.193587,0.89,1.28,1.37
4.198661,0.88,1.25,1.40
4.203502,0.88,1.22,1.43
4.208845,0.86,1.19,1.48
4.214311,0.82,1.15,1.52
4.220228,0.78,1.11,1.56
4.223873,0.73,1.08,1.59
4.228710,0.69,1.03,1.62
4.233910,0.64,0.96,1.65
4.238958,0.60,0.86,1.66
4.243750,0.56,0.72,1.68
4.249270,0.52,0.57,1.68
4.253981,0.51,0.41,1.67
4.259146,0.51,0.25,1.64
4.264119,0.51,0.11,1.60
4.273695,0.53,-0.02,1.57
4.274785,0.55,-0.13,1.54
4.279759,0.58,-0.20,1.51
4.284225,0.62,-0.21,1.47
4.289526,0.65,-0.16,1.44
4.294544,0.66,-0.07,1.42
4.299410,0.67,0.04,1.39
4.304358,0.64,0.16,1.36
4.309739,0.60,0.28,1.32
4.314541,0.54,0.39,1.28
4.320819,0.45,0.48,1.24
4.324835,0.36,0.53,1.20
4.329811,0.26,0.55,1.19
4.335487,0.19,0.53,1.20
4.340260,0.14,0.47,1.22
4.344682,0.12,0.35,1.25
4.350555,0.15,0.21,1.29
4.354888,0.23,0.06,1.33
4.360065,0.34,-0.09,1.36
4.365095,0.47,-0.20,1.39
4.370424,0.61,-0.25,1.42
4.375596,0.75,-0.23,1.44
4.380063,0.87,-0.14,1.45
4.384983,0.97,-0.01,1.43
4.390744,1.04,0.14,1.41
4.395650,1.08,0.29,1.36
4.400278,1.10,0.44,1.30
4.407406,1.09,0.60,1.23
4.410689,1.07,0.77,1.15
4.415883,1.04,0.95,1.08
4.420479,0.99,1.13,1.01
4.425484,0.93,1.29,0.94
4.430718,0.86,1.43,0.88
4.435579,0.76,1.51,0.83
4.441036,0.66,1.56,0.78
4.446515,0.57,1.57,0.74
4.451211,0.47,1.56,0.71
4.455702,0.40,1.51,0.71
4.461177,0.33,1.43,0.71
4.465821,0.27,1.33,0.72
4.470859,0.22,1.20,0.73
4.479226,0.17,1.06,0.73
4.480842,0.13,0.92,0.73
4.486049,0.09,0.79,0.72
4.491997,0.05,0.67,0.72
4.495700,0.01,0.57,0.70
4.500737,-0.05,0.48,0.68
4.506580,-0.10,0.40,0.66
4.511371,-0.16,0.34,0.64
4.516191,-0.20,0.29,0.61
4.521060,-0.25,0.26,0.59
4.526392,-0.29,0.25,0.56
4.531942,-0.34,0.25,0.54
4.537648,-0.38,0.26,0.50
4.542178,-0.43,0.28,0.46
4.546560,-0.49,0.28,0.40
4.551483,-0.55,0.28,0.32
4.556530,-0.61,0.29,0.23
4.561894,-0.66,0.32,0.15
4.566722,-0.70,0.37,0.09
4.572222,-0.72,0.42,0.03
4.576766,-0.74,0.48,-0.01
4.581861,-0.76,0.53,-0.05
4.587390,-0.79,0.58,-0.08
4.592345,-0.81,0.62,-0.12
4.596910,-0.84,0.65,-0.15
4.602030,-0.87,0.69,-0.18
4.607034,-0.90,0.72,-0.20
4.612253,-0.93,0.74,-0.21
4.618074,-0.97,0.73,-0.23
4.622396,-1.01,0.70,-0.25
4.627488,-1.04,0.66,-0.25
4.632280,-1.07,0.60,-0.26
4.637919,-1.08,0.54,-0.26
4.642734,-1.09,0.47,-0.25
4.647379,-1.09,0.39,-0.24
4.652537,-1.08,0.32,-0.22
4.657692,-1.07,0.27,-0.21
4.662753,-1.06,0.25,-0.20
4.668530,-1.05,0.25,-0.19
4.673300,-1.05,0.26,-0.19
4.679852,-1.07,0.28,-0.19
4.682685,-1.09,0.30,-0.18
4.688187,-1.11,0.31,-0.16
4.693439,-1.15,0.31,-0.13
4.698148,-1.20,0.27,-0.09
4.702709,-1.25,0.19,-0.04
4.708356,-1.30,0.08,0.03
4.713149,-1.32,-0.05,0.09
4.718462,-1.33,-0.19,0.15
4.723342,-1.31,-0.32,0.20
4.728329,-1.28,-0.44,0.25
4.733333,-1.24,-0.53,0.29
4.740474,-1.18,-0.60,0.33
4.745410,-1.12,-0.63,0.37
4.748966,-1.05,-0.64,0.41
4.753528,-0.99,-0.65,0.44
4.758785,-0.94,-0.64,0.48
4.763355,-0.89,-0.62,0.51
4.768729,-0.84,-0.59,0.55
4.773578,-0.79,-0.57,0.59
4.778706,-0.74,-0.54,0.63
4.783485,-0.68,-0.51,0.67
4.789071,-0.62,-0.45,0.71
4.795022,-0.56,-0.37,0.74
4.799445,-0.52,-0.26,0.78
4.804629,-0.49,-0.15,0.81
4.808694,-0.47,-0.05,0.84
4.813695,-0.48,0.01,0.88
4.818975,-0.52,0.03,0.90
4.823821,-0.57,0.01,0.91
4.828801,-0.63,-0.03,0.92
4.833952,-0.68,-0.10,0.93
4.839006,-0.72,-0.19,0.95
4.844279,-0.74,-0.31,0.98
4.849068,-0.74,-0.44,1.02
4.854607,-0.71,-0.57,1.06
4.859289,-0.68,-0.69,1.09
4.864344,-0.64,-0.77,1.12
4.869447,-0.60,-0.81,1.13
4.874526,-0.56,-0.82,1.15
4.879474,-0.52,-0.82,1.16
4.884475,-0.48,-0.80,1.16
4.890852,-0.43,-0.78,1.17
4.895321,-0.38,-0.75,1.17
4.899586,-0.33,-0.72,1.18
4.905154,-0.28,-0.67,1.18
4.909805,-0.23,-0.61,1.19
4.914751,-0.18,-0.54,1.22
4.919768,-0.14,-0.48,1.24
4.924879,-0.11,-0.41,1.25
4.929842,-0.10,-0.32,1.25
4.934899,-0.10,-0.22,1.23
4.940151,-0.11,-0.13,1.21
4.945266,-0.13,-0.05,1.19
4.950006,-0.15,-0.01,1.18
4.955190,-0.17,0.02,1.17
4.960237,-0.19,0.02,1.16
4.965270,-0.21,0.00,1.15
4.970352,-0.23,-0.03,1.14
4.975424,-0.23,-0.06,1.13
4.980412,-0.23,-0.09,1.13
4.985398,-0.22,-0.12,1.12
4.990482,-0.22,-0.13,1.12
4.995870,-0.21,-0.15,1.12
5.000422,-0.20,-0.16,1.11
5.005638,-0.19,-0.19,1.12
5.010803,-0.18,-0.22,1.13
5.015771,-0.17,-0.25,1.14
5.024762,-0.15,-0.27,1.16
5.026311,-0.13,-0.29,1.17
5.030917,-0.11,-0.31,1.19
5.036503,-0.09,-0.33,1.20
5.040946,-0.07,-0.35,1.21
5.046471,-0.04,-0.36,1.20
5.050829,-0.01,-0.36,1.19
5.056015,0.01,-0.36,1.17
5.062071,0.03,-0.36,1.15
5.066090,0.04,-0.36,1.12
5.072005,0.04,-0.36,1.10
5.076282,0.04,-0.37,1.08
5.081638,0.04,-0.37,1.06
5.086283,0.04,-0.38,1.04
5.091362,0.04,-0.38,1.01
5.096885,0.05,-0.38,0.98
5.101436,0.07,-0.38,0.96
5.106473,0.10,-0.38,0.93
5.111517,0.13,-0.38,0.90
5.116672,0.17,-0.36,0.88
5.122237,0.23,-0.33,0.86
5.127283,0.27,-0.29,0.85
5.131800,0.32,-0.26,0.84
5.136871,0.36,-0.23,0.84
5.142979,0.40,-0.18,0.84
5.146988,0.44,-0.13,0.83
5.151689,0.47,-0.08,0.83
5.156971,0.50,-0.03,0.82
5.162151,0.52,0.01,0.81
5.166964,0.54,0.02,0.79
5.176228,0.55,0.02,0.78
5.177574,0.56,-0.00,0.76
5.182393,0.57,-0.03,0.74
5.187487,0.58,-0.05,0.72
5.192232,0.59,-0.06,0.71
5.197986,0.60,-0.08,0.69
5.202344,0.60,-0.08,0.67
5.207368,0.61,-0.07,0.65
5.212799,0.62,-0.04,0.62
5.218094,0.64,0.00,0.59
5.222954,0.65,0.06,0.56
5.227869,0.66,0.15,0.53
5.232616,0.68,0.24,0.49
5.239266,0.69,0.35,0.46
5.244572,0.70,0.46,0.43
5.248439,0.70,0.56,0.40
5.252671,0.71,0.66,0.38
5.258414,0.72,0.76,0.36
5.263529,0.72,0.85,0.34
5.268164,0.71,0.94,0.31
5.276481,0.70,1.01,0.28
5.279148,0.68,1.06,0.26
5.283758,0.65,1.08,0.23
5.289478,0.61,1.08,0.21
5.293262,0.56,1.05,0.19
5.298595,0.50,0.99,0.18
5.303245,0.44,0.93,0.17
5.308306,0.38,0.85,0.17
5.313786,0.33,0.76,0.17
5.318707,0.29,0.69,0.18
5.323933,0.25,0.65,0.19
5.330159,0.21,0.64,0.21
5.333451,0.19,0.65,0.23
5.339525,0.18,0.66,0.25
5.343934,0.16,0.65,0.27
5.348924,0.15,0.63,0.29
5.353667,0.14,0.61,0.32
5.359574,0.15,0.58,0.35
5.364332,0.16,0.56,0.38
5.369242,0.19,0.53,0.40
5.374344,0.20,0.50,0.43
5.379331,0.22,0.47,0.44
5.384154,0.24,0.46,0.45
5.389829,0.25,0.45,0.45
5.394141,0.25,0.44,0.44
5.399505,0.24,0.43,0.44
5.404379,0.22,0.40,0.43
5.409555,0.19,0.38,0.43
5.414271,0.15,0.36,0.43
5.419375,0.11,0.34,0.43
5.426583,0.07,0.32,0.43
5.430150,0.03,0.32,0.43
5.434447,-0.01,0.33,0.42
5.439811,-0.03,0.34,0.42
5.448053,-0.05,0.36,0.40
5.449659,-0.07,0.39,0.38
5.454413,-0.09,0.42,0.36
5.461264,-0.11,0.44,0.34
5.465305,-0.12,0.44,0.32
5.469759,-0.14,0.43,0.30
5.475229,-0.16,0.42,0.28
5.480307,-0.19,0.42,0.27
5.484842,-0.21,0.42,0.26
5.490278,-0.24,0.41,0.26
5.494937,-0.28,0.40,0.26
5.500159,-0.31,0.38,0.27
5.505198,-0.35,0.36,0.27
5.510278,-0.39,0.35,0.27
5.515135,-0.43,0.36,0.27
5.520551,-0.48,0.39,0.25
5.525452,-0.53,0.44,0.23
5.530417,-0.60,0.49,0.21
5.535202,-0.66,0.54,0.20
5.540462,-0.70,0.58,0.20
5.546337,-0.75,0.60,0.19
5.550614,-0.78,0.60,0.19
5.555526,-0.80,0.59,0.18
5.560870,-0.81,0.56,0.18
5.566565,-0.81,0.52,0.18
5.570526,-0.80,0.47,0.17
5.575830,-0.78,0.41,0.17
5.580997,-0.76,0.35,0.16
5.585907,-0.72,0.29,0.14
5.591181,-0.69,0.22,0.11
5.596175,-0.65,0.18,0.09
5.601252,-0.60,0.15,0.06
5.607457,-0.54,0.12,0.05
5.611036,-0.51,0.08,0.04
5.615896,-0.48,0.01,0.03
5.621233,-0.46,-0.07,0.02
5.626956,-0.46,-0.16,0.01
5.634812,-0.46,-0.25,0.01
5.636651,-0.46,-0.31,0.02
5.645255,-0.46,-0.35,0.03
5.650592,-0.45,-0.36,0.03
5.651252,-0.44,-0.35,0.03
5.657222,-0.43,-0.33,0.03
5.661950,-0.42,-0.30,0.01
5.666139,-0.41,-0.23,-0.01
5.671077,-0.40,-0.13,-0.04
5.676243,-0.38,-0.01,-0.07
5.681241,-0.38,0.10,-0.10
5.686201,-0.37,0.22,-0.13
5.691510,-0.36,0.32,-0.17
5.696549,-0.36,0.41,-0.21
5.701978,-0.36,0.47,-0.25
5.711293,-0.36,0.49,-0.29
5.712225,-0.38,0.48,-0.35
5.718018,-0.40,0.45,-0.41
5.722648,-0.42,0.41,-0.47
5.726982,-0.44,0.36,-0.51
5.732780,-0.47,0.29,-0.54
5.736834,-0.49,0.21,-0.56
5.742259,-0.51,0.14,-0.56
5.748219,-0.51,0.07,-0.55
5.752456,-0.49,0.01,-0.53
5.757066,-0.46,-0.04,-0.50
5.762547,-0.41,-0.07,-0.47
5.768335,-0.34,-0.09,-0.44
5.772541,-0.27,-0.09,-0.42
5.777859,-0.18,-0.07,-0.41
5.782648,-0.10,-0.05,-0.40
5.788336,-0.02,-0.01,-0.38
5.792660,0.06,0.04,-0.37
5.797835,0.12,0.09,-0.37
5.803117,0.17,0.14,-0.37
5.808052,0.20,0.19,-0.37
5.813032,0.22,0.21,-0.37
5.818064,0.23,0.21,-0.36
5.822940,0.24,0.18,-0.35
5.831464,0.26,0.12,-0.34
5.833133,0.28,0.04,-0.33
5.838075,0.30,-0.05,-0.32
5.843639,0.33,-0.15,-0.32
5.849065,0.35,-0.24,-0.32
5.853257,0.36,-0.31,-0.33
5.858082,0.37,-0.36,-0.35
5.863329,0.37,-0.39,-0.38
5.868470,0.36,-0.39,-0.41
5.874643,0.35,-0.38,-0.46
5.878445,0.35,-0.33,-0.51
5.883597,0.34,-0.27,-0.56
5.889077,0.34,-0.18,-0.60
5.893440,0.33,-0.09,-0.65
5.898367,0.31,-0.00,-0.69
5.903757,0.28,0.06,-0.74
5.909132,0.24,0.10,-0.80
5.913779,0.18,0.11,-0.86
5.918626,0.13,0.10,-0.92
5.924255,0.08,0.08,-1.00
5.930441,0.02,0.04,-1.07
5.933734,-0.04,-0.01,-1.12
5.938853,-0.11,-0.07,-1.17
5.945153,-0.16,-0.13,-1.21
5.949962,-0.21,-0.19,-1.25
5.955087,-0.24,-0.25,-1.27
5.959090,-0.25,-0.29,-1.28
5.964341,-0.26,-0.32,-1.30
5.969641,-0.25,-0.34,-1.31
5.974397,-0.23,-0.34,-1.31
5.981582,-0.21,-0.32,-1.31
5.984364,-0.19,-0.27,-1.31
5.989764,-0.16,-0.22,-1.30
5.995287,-0.12,-0.16,-1.30
5.999549,-0.08,-0.11,-1.29
6.005039,-0.05,-0.07,-1.29
6.010150,-0.01,-0.05,-1.29
6.015883,0.01,-0.05,-1.29
6.019450,0.04,-0.06,-1.28
6.024684,0.07,-0.09,-1.27
6.032572,0.08,-0.12,-1.26
6.034586,0.09,-0.17,-1.25
6.039744,0.09,-0.23,-1.25
6.045330,0.09,-0.29,-1.25
6.049947,0.09,-0.34,-1.25
6.054801,0.07,-0.40,-1.26
6.059991,0.06,-0.44,-1.27
6.065241,0.03,-0.48,-1.28
6.070013,0.01,-0.51,-1.29
6.074659,-0.02,-0.53,-1.29
6.079914,-0.03,-0.54,-1.29
6.084867,-0.05,-0.54,-1.28
6.091417,-0.06,-0.53,-1.27
6.095450,-0.06,-0.52,-1.27
6.100261,-0.06,-0.51,-1.26
6.105647,-0.06,-0.49,-1.26
6.111109,-0.04,-0.48,-1.26
6.115617,-0.03,-0.47,-1.26
6.120366,-0.02,-0.47,-1.27
6.128535,-0.01,-0.48,-1.28
6.131167,-0.00,-0.49,-1.30
6.135732,0.00,-0.50,-1.31
6.141532,0.01,-0.50,-1.33
6.145842,0.01,-0.50,-1.33
6.150836,0.01,-0.49,-1.33
6.155817,0.00,-0.47,-1.33
6.160782,-0.00,-0.44,-1.33
6.166659,-0.01,-0.41,-1.33
6.171603,-0.01,-0.38,-1.33
6.176015,-0.01,-0.35,-1.32
6.182314,0.00,-0.33,-1.31
6.186638,0.01,-0.32,-1.29
6.191702,0.03,-0.31,-1.27
6.196074,0.04,-0.31,-1.25
6.200883,0.05,-0.31,-1.23
6.206169,0.06,-0.32,-1.21
6.211471,0.07,-0.32,-1.19
6.216498,0.07,-0.31,-1.16
6.221372,0.07,-0.31,-1.15
6.226525,0.07,-0.30,-1.13
6.232042,0.06,-0.30,-1.12
6.236543,0.06,-0.29,-1.11
6.241762,0.05,-0.28,-1.10
6.246838,0.05,-0.28,-1.09
6.252327,0.05,-0.28,-1.09
6.256787,0.05,-0.28,-1.08
6.261798,0.05,-0.28,-1.07
6.266866,0.04,-0.29,-1.07
6.271996,0.03,-0.28,-1.07
6.278747,0.02,-0.27,-1.06
6.282304,0.01,-0.26,-1.05
6.287184,-0.01,-0.24,-1.05
6.293989,-0.02,-0.20,-1.04
6.302691,-0.02,-0.16,-1.03
6.302969,-0.03,-0.13,-1.01
6.307457,-0.03,-0.11,-0.99
6.312003,-0.02,-0.10,-0.97
6.318041,-0.01,-0.11,-0.94
6.321812,-0.01,-0.13,-0.91
6.327042,0.01,-0.17,-0.87
6.332891,0.03,-0.22,-0.83
6.337379,0.05,-0.29,-0.78
6.342322,0.08,-0.36,-0.73
6.347960,0.12,-0.42,-0.69
6.352723,0.16,-0.47,-0.65
6.358802,0.21,-0.52,-0.61
6.362593,0.26,-0.54,-0.58
6.368313,0.31,-0.55,-0.56
6.372746,0.36,-0.54,-0.54
6.378081,0.41,-0.51,-0.53
6.383018,0.48,-0.47,-0.52
6.388605,0.54,-0.40,-0.51
6.392873,0.61,-0.30,-0.51
6.398244,0.69,-0.17,-0.50
6.403177,0.75,-0.03,-0.49
6.412056,0.80,0.11,-0.48
6.413249,0.83,0.22,-0.46
6.418416,0.83,0.29,-0.45
6.423031,0.81,0.31,-0.43
6.428805,0.77,0.30,-0.42
6.433422,0.70,0.25,-0.39
6.438467,0.62,0.17,-0.38
6.443294,0.53,0.06,-0.36
6.449446,0.42,-0.07,-0.36
6.453946,0.32,-0.25,-0.38
6.459466,0.20,-0.43,-0.41
6.463528,0.10,-0.59,-0.44
6.469067,0.01,-0.71,-0.47
6.473935,-0.07,-0.82,-0.50
6.478787,-0.14,-0.89,-0.53
6.484241,-0.21,-0.93,-0.56
6.488910,-0.25,-0.94,-0.59
6.494378,-0.27,-0.93,-0.62
6.499038,-0.28,-0.90,-0.63
6.503825,-0.26,-0.86,-0.65
6.509248,-0.23,-0.81,-0.65
6.514062,-0.17,-0.71,-0.66
6.519172,-0.10,-0.62,-0.64
6.524040,-0.01,-0.55,-0.62
6.530231,0.10,-0.47,-0.59
6.534793,0.22,-0.40,-0.55
6.539315,0.34,-0.34,-0.49
6.545364,0.45,-0.31,-0.44
6.549902,0.56,-0.32,-0.39
6.554663,0.65,-0.34,-0.36
6.559618,0.74,-0.37,-0.33
6.564616,0.82,-0.41,-0.31
6.569575,0.89,-0.45,-0.29
6.576020,0.94,-0.48,-0.29
6.579698,0.97,-0.51,-0.28
6.585439,0.97,-0.55,-0.28
6.589666,0.97,-0.58,-0.29
6.594843,0.95,-0.62,-0.29
6.599687,0.91,-0.65,-0.31
6.604483,0.85,-0.67,-0.33
6.610156,0.79,-0.69,-0.35
6.615406,0.71,-0.70,-0.39
6.619868,0.63,-0.70,-0.44
6.624910,0.54,-0.68,-0.50
6.630136,0.45,-0.66,-0.56
6.636043,0.36,-0.64,-0.62
6.640171,0.29,-0.61,-0.68
6.645219,0.21,-0.60,-0.74
6.650321,0.15,-0.58,-0.78
6.655324,0.10,-0.56,-0.82
6.660572,0.06,-0.54,-0.85
6.665230,0.04,-0.53,-0.89
6.670415,0.02,-0.51,-0.92
6.678901,0.02,-0.50,-0.94
6.680637,0.02,-0.49,-0.96
6.686004,0.04,-0.48,-0.98
6.690767,0.05,-0.48,-0.99
6.695510,0.07,-0.47,-1.01
6.701283,0.08,-0.47,-1.02
6.705562,0.09,-0.47,-1.02
6.711046,0.11,-0.45,-1.02
6.717785,0.13,-0.42,-1.01
6.720669,0.16,-0.38,-0.99
6.726301,0.20,-0.35,-0.97
6.731185,0.24,-0.31,-0.95
6.736059,0.28,-0.28,-0.94
6.740905,0.32,-0.26,-0.92
6.747630,0.36,-0.24,-0.90
6.751280,0.40,-0.23,-0.90
6.756711,0.43,-0.23,-0.89
6.761262,0.45,-0.24,-0.89
6.766086,0.46,-0.25,-0.89
6.771037,0.48,-0.28,-0.90
6.776290,0.48,-0.30,-0.90
6.781191,0.47,-0.32,-0.91
6.786207,0.47,-0.35,-0.92
6.791432,0.46,-0.38,-0.93
6.796640,0.44,-0.40,-0.94
6.801649,0.41,-0.40,-0.94
6.806450,0.36,-0.41,-0.95
6.813612,0.31,-0.41,-0.96
6.817081,0.25,-0.41,-0.96
6.821690,0.19,-0.42,-0.98
6.827032,0.11,-0.44,-0.98
6.832092,0.04,-0.47,-0.98
6.837060,-0.04,-0.51,-0.98
6.841797,-0.11,-0.56,-0.97
6.846885,-0.17,-0.61,-0.95
6.852847,-0.22,-0.67,-0.94
6.857010,-0.26,-0.75,-0.93
6.862178,-0.29,-0.83,-0.92
6.867327,-0.32,-0.91,-0.91
6.872544,-0.34,-1.00,-0.92
6.877217,-0.36,-1.08,-0.92
6.882361,-0.38,-1.15,-0.94
6.887569,-0.42,-1.21,-0.96
6.893242,-0.47,-1.25,-0.98
6.897414,-0.53,-1.27,-1.01
6.902425,-0.59,-1.27,-1.04
6.907614,-0.65,-1.25,-1.06
6.913014,-0.71,-1.21,-1.08
6.917720,-0.77,-1.14,-1.11
6.922579,-0.83,-1.05,-1.13
6.930887,-0.88,-0.94,-1.15
6.932994,-0.92,-0.81,-1.16
6.938901,-0.95,-0.69,-1.16
6.943814,-0.97,-0.58,-1.16
6.948317,-1.00,-0.49,-1.14
6.952880,-1.02,-0.43,-1.13
6.958423,-1.04,-0.40,-1.11
6.963140,-1.06,-0.41,-1.10
6.969526,-1.08,-0.43,-1.09
6.972859,-1.09,-0.47,-1.09
6.977904,-1.09,-0.51,-1.08
6.983652,-1.09,-0.55,-1.06
6.989236,-1.07,-0.58,-1.04
6.993650,-1.04,-0.59,-1.03
6.998989,-1.02,-0.59,-1.01
7.003161,-0.99,-0.59,-1.00
7.008500,-0.96,-0.59,-0.97
7.015257,-0.90,-0.59,-0.95
7.018344,-0.83,-0.58,-0.92
7.023315,-0.74,-0.55,-0.89
7.030116,-0.64,-0.51,-0.85
7.034192,-0.54,-0.49,-0.81
7.039377,-0.42,-0.45,-0.76
7.043894,-0.31,-0.43,-0.70
7.048826,-0.21,-0.42,-0.64
7.053666,-0.12,-0.42,-0.58
7.059097,-0.06,-0.43,-0.53
7.064132,-0.02,-0.47,-0.50
7.070511,0.00,-0.51,-0.46
7.073915,0.00,-0.56,-0.44
7.079066,-0.01,-0.60,-0.42
7.084171,-0.03,-0.66,-0.42
7.089156,-0.06,-0.72,-0.43
7.094124,-0.10,-0.77,-0.44
7.100600,-0.14,-0.83,-0.46
7.104177,-0.18,-0.87,-0.48
7.109139,-0.21,-0.90,-0.50
7.116395,-0.24,-0.92,-0.53
7.119264,-0.27,-0.93,-0.56
7.124265,-0.29,-0.92,-0.59
7.130597,-0.32,-0.91,-0.62
7.135106,-0.34,-0.89,-0.65
7.139948,-0.35,-0.86,-0.67
7.145328,-0.36,-0.83,-0.69
7.149453,-0.37,-0.80,-0.71
7.154723,-0.37,-0.77,-0.73
7.161421,-0.36,-0.74,-0.75
7.164927,-0.35,-0.71,-0.78
7.170070,-0.33,-0.67,-0.80
7.174728,-0.31,-0.63,-0.84
7.179980,-0.28,-0.58,-0.87
7.185022,-0.24,-0.53,-0.90
7.190286,-0.20,-0.47,-0.93
7.195135,-0.17,-0.43,-0.95
7.200335,-0.15,-0.38,-0.98
7.205002,-0.14,-0.34,-1.00
7.210797,-0.13,-0.29,-1.03
7.215962,-0.14,-0.24,-1.05
7.220236,-0.15,-0.19,-1.07
7.225322,-0.16,-0.16,-1.08
7.231170,-0.17,-0.12,-1.10
7.235566,-0.19,-0.09,-1.11
7.241151,-0.20,-0.08,-1.12
7.247292,-0.21,-0.06,-1.12
7.250670,-0.21,-0.05,-1.12
7.255842,-0.21,-0.06,-1.12
7.261549,-0.20,-0.08,-1.13
7.265775,-0.20,-0.09,-1.13
7.270387,-0.18,-0.12,-1.13
7.275519,-0.17,-0.15,-1.14
7.281462,-0.15,-0.19,-1.15
7.286537,-0.14,-0.21,-1.15
7.290858,-0.13,-0.24,-1.16
7.295814,-0.12,-0.26,-1.16
7.302243,-0.12,-0.27,-1.16
7.305862,-0.12,-0.27,-1.16
7.310916,-0.12,-0.27,-1.16
7.316417,-0.12,-0.27,-1.16
7.321348,-0.13,-0.26,-1.16
7.326007,-0.14,-0.25,-1.17
7.331673,-0.16,-0.24,-1.17
7.336436,-0.17,-0.22,-1.17
7.341621,-0.18,-0.21,-1.18
7.346674,-0.18,-0.20,-1.18
7.351357,-0.19,-0.19,-1.19
7.356433,-0.20,-0.18,-1.20
7.365192,-0.20,-0.17,-1.20
7.366958,-0.20,-0.17,-1.21
7.371572,-0.19,-0.16,-1.22
7.378114,-0.20,-0.15,-1.22
7.381578,-0.19,-0.15,-1.22
7.386716,-0.18,-0.15,-1.23
7.391755,-0.17,-0.15,-1.23
7.396701,-0.15,-0.16,-1.22
7.403190,-0.13,-0.17,-1.22
7.406934,-0.11,-0.17,-1.21
7.411710,-0.09,-0.17,-1.20
7.417486,-0.07,-0.17,-1.18
7.422383,-0.05,-0.16,-1.17
7.428362,-0.04,-0.16,-1.16
7.432196,-0.03,-0.15,-1.15
7.437481,-0.03,-0.14,-1.14
7.442865,-0.03,-0.14,-1.13
7.447956,-0.04,-0.13,-1.11
7.452258,-0.04,-0.11,-1.10
7.457762,-0.05,-0.10,-1.09
7.462251,-0.06,-0.09,-1.08
7.468201,-0.08,-0.08,-1.07
7.472004,-0.09,-0.08,-1.06
7.478135,-0.11,-0.06,-1.06
7.482392,-0.13,-0.04,-1.05
7.487569,-0.15,-0.02,-1.04
7.492531,-0.17,0.01,-1.04
7.498528,-0.18,0.04,-1.03
7.502745,-0.20,0.08,-1.02
7.508397,-0.21,0.10,-1.00
7.515470,-0.22,0.10,-0.98
7.518708,-0.24,0.10,-0.96
7.523102,-0.25,0.09,-0.93
7.528316,-0.26,0.07,-0.91
7.532913,-0.26,0.03,-0.88
7.538254,-0.26,-0.01,-0.85
7.543425,-0.26,-0.06,-0.82
7.548312,-0.26,-0.11,-0.79
7.554110,-0.25,-0.16,-0.76
7.558542,-0.25,-0.21,-0.74
7.563459,-0.24,-0.25,-0.71
7.568603,-0.24,-0.29,-0.69
7.573192,-0.22,-0.32,-0.67
7.578970,-0.21,-0.34,-0.65
7.583811,-0.19,-0.33,-0.64
7.588439,-0.17,-0.31,-0.63
