time,wx (rad/s),wy (rad/s),wz (rad/s)
2.967012,-0.01,0.00,0.01
2.973013,-0.00,0.00,0.01
2.977487,0.00,0.00,0.01
2.987911,0.00,0.00,0.01
2.988476,0.00,0.00,0.01
2.992630,0.00,0.00,0.01
2.997992,0.01,0.00,0.01
3.003050,0.00,0.01,0.00
3.007742,-0.00,0.01,0.00
3.012756,-0.00,0.01,-0.00
3.017863,0.00,0.00,-0.00
3.023542,0.00,0.00,-0.00
3.028016,0.00,0.00,-0.00
3.034262,0.00,0.00,-0.00
3.038270,0.00,0.00,0.00
3.043364,0.00,0.00,0.00
3.048201,0.00,0.00,0.00
3.053428,0.00,0.00,0.00
3.058445,0.00,0.00,0.00
3.063526,0.00,-0.00,0.00
3.068529,-0.00,0.00,0.00
3.073754,0.00,0.00,0.00
3.078416,0.00,0.00,0.00
3.087430,-0.00,0.00,0.00
3.088375,0.00,0.00,0.00
3.093674,0.00,0.00,0.00
3.101055,0.00,0.00,0.00
3.103750,0.00,0.00,-0.00
3.108551,0.00,0.00,-0.00
3.114314,0.00,0.00,-0.00
3.119012,-0.00,0.00,-0.00
3.124944,0.00,0.00,-0.00
3.128859,0.00,0.00,-0.00
3.134052,-0.00,0.00,-0.00
3.139268,-0.00,0.00,-0.00
3.144072,0.00,0.00,-0.00
3.150817,-0.00,0.01,-0.00
3.154089,-0.00,0.01,0.00
3.159641,-0.00,0.01,0.00
3.164548,-0.00,0.00,0.00
3.169432,-0.00,0.00,0.00
3.174974,-0.00,0.00,0.00
3.179996,-0.00,0.00,0.00
3.188442,-0.00,0.00,0.00
3.190893,-0.00,0.00,0.00
3.194520,0.00,0.00,0.00
3.201124,0.00,0.00,-0.00
3.205167,-0.00,0.00,-0.00
3.209503,-0.00,0.00,-0.00
3.214635,-0.00,0.00,-0.00
3.220470,0.00,0.00,-0.00
3.229948,-0.00,0.00,-0.00
3.230326,0.00,0.00,-0.00
3.235183,-0.00,0.00,-0.00
3.240191,-0.00,0.00,-0.00
3.244827,-0.00,0.01,-0.00
3.251376,0.00,0.01,-0.00
3.255004,0.00,0.00,-0.00
3.260117,0.00,0.00,-0.00
3.265053,0.00,0.00,-0.00
3.272131,0.00,0.00,-0.00
3.276364,0.00,0.00,-0.00
3.280136,0.00,0.00,-0.00
3.288033,0.00,0.00,-0.00
3.290526,0.00,0.00,0.00
3.295314,0.00,0.00,-0.00
3.301840,0.00,0.00,-0.00
3.305547,0.00,0.00,-0.00
3.310080,-0.00,0.00,0.00
3.315159,0.00,0.00,0.00
3.320612,0.00,0.00,0.00
3.325709,0.00,0.00,0.00
3.331116,-0.00,0.00,0.00
3.335547,0.00,0.00,0.00
3.340794,0.00,0.00,0.00
3.345632,0.00,0.00,0.00
3.351195,-0.00,0.00,0.00
3.355976,-0.00,0.00,0.00
3.360986,0.00,-0.00,0.00
3.365818,-0.00,0.00,-0.00
3.371035,0.00,0.00,-0.00
3.376368,0.00,0.00,0.00
3.382139,0.00,0.00,0.00
3.388625,0.00,-0.00,0.00
3.391231,0.00,-0.00,0.00
3.396106,0.00,-0.00,0.00
3.402127,0.01,-0.00,0.00
3.407644,0.01,-0.00,0.00
3.411613,0.01,-0.00,0.00
3.417879,0.01,-0.01,0.00
3.421690,0.00,-0.00,0.00
3.426969,0.00,-0.00,0.01
3.431808,-0.01,-0.00,0.00
3.436613,-0.01,-0.00,0.00
3.441570,-0.01,-0.01,0.01
3.446864,-0.01,-0.00,0.01
3.451867,-0.01,-0.00,0.01
3.456676,-0.01,-0.01,0.01
3.461764,-0.01,-0.01,0.00
3.467341,-0.01,-0.01,0.00
3.472015,-0.00,-0.01,0.00
3.477104,-0.00,-0.01,-0.00
3.482273,0.00,-0.01,-0.00
3.488632,0.00,-0.01,-0.00
3.491933,0.00,-0.01,-0.00
3.496908,0.00,-0.00,-0.00
3.504760,0.00,0.00,-0.00
3.507747,0.00,0.00,-0.00
3.512121,0.00,0.01,-0.00
3.517782,-0.00,0.00,-0.01
3.522821,-0.01,-0.00,-0.01
3.529283,-0.01,-0.00,-0.01
3.532401,-0.01,-0.00,-0.01
3.537537,-0.01,-0.01,-0.00
3.542589,-0.01,-0.01,0.00
3.547494,-0.00,-0.01,0.00
3.552989,-0.00,-0.01,0.01
3.557782,-0.00,-0.01,0.01
3.562627,-0.01,-0.01,0.01
3.567677,-0.01,-0.01,0.01
3.573007,-0.01,-0.02,0.01
3.578039,-0.01,-0.01,0.01
3.582971,-0.01,-0.02,0.01
3.589317,-0.01,-0.01,0.01
3.593092,-0.01,-0.01,0.01
3.598195,-0.01,-0.01,0.01
3.603462,-0.00,-0.01,0.00
3.608585,-0.00,-0.00,-0.00
3.612977,0.00,-0.00,-0.00
3.618064,-0.00,0.00,-0.00
3.623712,-0.00,0.00,-0.00
3.628976,-0.00,0.01,-0.00
3.633223,-0.00,0.00,-0.00
3.638408,-0.01,0.00,-0.00
3.643624,-0.00,-0.00,0.00
3.649770,-0.00,-0.00,0.00
3.653577,-0.01,-0.00,0.00
3.658397,-0.00,-0.00,0.00
3.663477,-0.01,-0.00,0.00
3.668926,-0.01,-0.01,0.01
3.673778,-0.00,-0.01,0.01
3.679080,-0.00,-0.01,0.01
3.689746,-0.00,-0.01,0.01
3.690210,0.00,-0.01,0.01
3.693967,-0.00,-0.01,0.00
3.699085,0.00,-0.01,0.00
3.704523,0.00,-0.01,0.00
3.709993,0.00,-0.01,0.00
3.713865,-0.00,-0.01,0.00
3.719218,-0.00,-0.01,0.01
3.724647,-0.00,-0.01,0.01
3.730309,-0.00,-0.01,0.01
3.735014,-0.00,-0.01,0.01
3.739652,-0.00,-0.01,0.01
3.744599,-0.00,-0.01,0.01
3.751957,-0.00,-0.01,0.01
3.756075,0.00,-0.01,0.01
3.760146,0.00,-0.01,0.01
3.764629,0.00,-0.01,0.01
3.770600,0.00,-0.00,0.01
3.774696,0.00,-0.00,0.01
3.780158,0.00,-0.00,0.01
3.790129,0.00,-0.00,0.01
3.790585,0.00,-0.00,0.00
3.794913,0.00,-0.00,0.00
3.800064,0.00,-0.00,0.00
3.805422,0.00,-0.00,-0.00
3.810392,0.00,-0.00,-0.00
3.814751,0.01,-0.00,0.00
3.820295,0.00,-0.00,0.00
3.825509,0.00,-0.00,0.00
3.830607,0.00,-0.00,0.00
3.835205,0.00,-0.00,0.00
3.840262,-0.00,-0.00,0.00
3.845352,0.00,-0.01,0.01
3.850696,0.00,-0.01,0.01
3.855722,0.00,-0.01,0.01
3.861019,0.00,-0.01,0.01
3.866831,0.00,-0.01,0.01
3.870837,0.00,-0.01,0.01
3.875527,0.00,-0.00,0.01
3.880669,0.00,-0.01,0.00
3.889525,0.00,-0.00,0.00
3.890940,0.00,-0.00,0.00
3.895693,0.00,-0.00,0.00
