time,wx (rad/s),wy (rad/s),wz (rad/s)
0.002626,-0.01,0.06,0.03
0.002983,0.00,0.07,0.03
0.007932,0.01,0.07,0.03
0.012392,0.02,0.06,0.03
0.017898,0.02,0.05,0.03
0.026011,0.02,0.02,0.02
0.029501,0.02,-0.00,0.01
0.035828,0.02,-0.02,0.01
0.038461,0.02,-0.03,0.00
0.043578,0.03,-0.04,-0.00
0.048173,0.03,-0.04,0.00
0.052877,0.03,-0.04,0.00
0.057760,0.03,-0.03,0.00
0.062668,0.03,-0.02,0.01
0.067982,0.03,-0.01,0.01
0.073996,0.03,0.00,0.02
0.077697,0.02,0.01,0.02
0.082704,0.02,0.01,0.02
0.088382,0.02,0.02,0.02
0.093210,0.02,0.02,0.02
0.098019,0.02,0.03,0.02
0.102887,0.02,0.03,0.02
0.117385,0.03,0.03,0.02
0.117800,0.02,0.03,0.02
0.118443,0.03,0.03,0.02
0.123733,0.03,0.02,0.01
0.128650,0.03,0.02,0.01
0.134448,0.03,0.02,0.01
0.138567,0.04,0.01,0.00
0.144169,0.03,0.01,-0.00
0.148751,0.03,0.01,0.00
0.154717,0.03,0.01,-0.00
0.158964,0.03,0.00,-0.01
0.163640,0.02,0.00,-0.01
0.169198,0.02,0.00,-0.01
0.174018,0.02,0.01,-0.01
0.178823,0.02,0.01,-0.01
0.183873,0.02,0.01,-0.01
0.189135,0.02,0.01,-0.01
0.194196,0.01,0.01,-0.01
0.199111,0.01,0.02,-0.01
0.204357,0.00,0.02,-0.01
0.218061,0.00,0.02,-0.01
0.218499,0.00,0.02,-0.01
0.219379,0.00,0.02,-0.01
0.224088,0.00,0.03,-0.01
0.229394,0.01,0.03,-0.01
0.236176,0.01,0.04,-0.01
0.239643,0.01,0.04,-0.02
0.244972,0.01,0.05,-0.02
0.249713,0.00,0.05,-0.02
0.254825,-0.01,0.06,-0.02
0.259565,-0.02,0.07,-0.01
0.264558,-0.03,0.08,-0.01
0.270085,-0.05,0.09,-0.01
0.274940,-0.06,0.10,-0.01
0.279751,-0.07,0.11,-0.01
0.284696,-0.07,0.13,-0.01
0.291119,-0.07,0.15,-0.01
0.295098,-0.07,0.17,-0.01
0.300174,-0.06,0.19,-0.01
0.305563,-0.05,0.20,-0.01
0.310067,-0.04,0.21,-0.01
0.315014,-0.04,0.21,-0.01
0.320469,-0.03,0.21,-0.01
0.334986,-0.03,0.19,-0.02
0.335669,-0.03,0.17,-0.01
0.335835,-0.03,0.15,-0.01
0.340868,-0.03,0.13,-0.01
0.345406,-0.03,0.11,-0.00
0.350812,-0.04,0.09,-0.00
0.356638,-0.04,0.09,0.00
0.360874,-0.04,0.09,0.01
0.365699,-0.04,0.10,0.01
0.370892,-0.04,0.11,0.01
0.376056,-0.03,0.13,0.01
0.381002,-0.02,0.14,0.02
0.385976,-0.02,0.16,0.01
0.391212,-0.01,0.19,0.01
0.396442,0.00,0.22,0.01
0.400846,0.01,0.24,0.00
0.405942,0.02,0.25,-0.00
0.411267,0.03,0.26,-0.01
0.416167,0.04,0.26,-0.01
0.421350,0.05,0.26,-0.01
0.427664,0.06,0.26,-0.02
0.431204,0.06,0.25,-0.02
0.436828,0.07,0.25,-0.02
0.442726,0.08,0.25,-0.02
0.446550,0.09,0.25,-0.02
0.451371,0.10,0.27,-0.02
0.457861,0.11,0.29,-0.01
0.461343,0.12,0.31,-0.00
0.466723,0.13,0.32,0.01
0.472037,0.14,0.35,0.02
0.476961,0.15,0.38,0.05
0.481578,0.16,0.41,0.07
0.486775,0.15,0.41,0.09
0.492029,0.14,0.42,0.10
0.496992,0.13,0.43,0.12
0.501843,0.12,0.43,0.14
0.511150,0.10,0.43,0.16
0.513556,0.08,0.41,0.19
0.517360,0.04,0.40,0.21
0.522170,0.00,0.36,0.23
0.527006,-0.04,0.29,0.21
0.532107,-0.07,0.19,0.17
0.537660,-0.09,0.09,0.11
0.542050,-0.09,0.01,0.06
0.547220,-0.07,-0.04,0.00
0.552392,-0.05,-0.07,-0.05
0.558160,-0.03,-0.07,-0.10
0.562227,0.02,-0.04,-0.14
0.567265,0.08,0.03,-0.18
0.572714,0.14,0.13,-0.20
0.577350,0.19,0.22,-0.21
0.582497,0.24,0.29,-0.22
0.587527,0.28,0.34,-0.23
0.592700,0.30,0.37,-0.22
0.597985,0.33,0.39,-0.21
0.603147,0.35,0.41,-0.18
0.611734,0.36,0.41,-0.15
0.612928,0.37,0.40,-0.11
0.618080,0.38,0.38,-0.07
0.623382,0.39,0.36,-0.02
0.628209,0.40,0.35,0.02
0.633002,0.42,0.35,0.07
0.638081,0.45,0.36,0.12
0.643028,0.48,0.38,0.16
0.648489,0.52,0.42,0.21
0.653400,0.57,0.47,0.25
0.658840,0.61,0.54,0.28
0.663189,0.65,0.62,0.30
0.668169,0.68,0.73,0.31
0.673317,0.70,0.84,0.30
0.678515,0.71,0.92,0.29
0.683358,0.72,0.95,0.27
0.688320,0.73,0.90,0.25
0.694929,0.76,0.78,0.21
0.699015,0.78,0.62,0.17
0.704208,0.80,0.44,0.11
0.709714,0.82,0.24,0.05
0.715309,0.86,0.01,-0.02
0.718859,0.91,-0.23,-0.07
0.724058,1.00,-0.46,-0.13
0.728985,1.10,-0.67,-0.20
0.733914,1.22,-0.82,-0.25
0.739405,1.33,-0.91,-0.29
0.743851,1.39,-0.91,-0.33
0.748818,1.39,-0.85,-0.35
0.754215,1.34,-0.75,-0.37
0.759393,1.25,-0.63,-0.37
0.764314,1.11,-0.50,-0.37
0.769140,0.96,-0.35,-0.35
0.774871,0.78,-0.20,-0.35
0.779599,0.61,-0.04,-0.34
0.784538,0.43,0.12,-0.34
0.789267,0.28,0.27,-0.35
0.794557,0.16,0.39,-0.37
0.799797,0.08,0.49,-0.39
0.804823,0.04,0.54,-0.40
0.812230,0.02,0.57,-0.42
0.814932,0.03,0.57,-0.44
0.820340,0.06,0.55,-0.46
0.826758,0.10,0.50,-0.47
0.830225,0.15,0.44,-0.47
0.835039,0.21,0.38,-0.48
0.840158,0.24,0.38,-0.50
0.844883,0.27,0.37,-0.52
0.849886,0.30,0.33,-0.53
0.855576,0.33,0.30,-0.53
0.860598,0.34,0.27,-0.53
0.865100,0.35,0.25,-0.52
0.870112,0.36,0.25,-0.51
0.875379,0.36,0.26,-0.51
0.880280,0.37,0.27,-0.49
0.885419,0.38,0.27,-0.48
0.890248,0.40,0.28,-0.46
0.895712,0.42,0.29,-0.43
0.901019,0.44,0.30,-0.41
0.906523,0.46,0.31,-0.38
0.912034,0.48,0.32,-0.36
0.916033,0.49,0.32,-0.34
0.920729,0.51,0.32,-0.31
0.926472,0.51,0.32,-0.29
0.930777,0.51,0.31,-0.27
0.936446,0.51,0.32,-0.25
0.942851,0.51,0.32,-0.24
0.946410,0.50,0.33,-0.23
0.951237,0.49,0.33,-0.22
0.956959,0.49,0.34,-0.21
0.961042,0.48,0.35,-0.20
0.966824,0.48,0.36,-0.19
0.970988,0.48,0.38,-0.18
0.976347,0.51,0.43,-0.18
0.981845,0.53,0.44,-0.18
0.986367,0.55,0.46,-0.17
0.990963,0.55,0.48,-0.17
0.996541,0.55,0.50,-0.17
1.001854,0.55,0.52,-0.17
1.006761,0.54,0.53,-0.18
1.012471,0.53,0.54,-0.18
1.016890,0.51,0.55,-0.19
1.021599,0.51,0.54,-0.20
1.026932,0.50,0.54,-0.20
1.031957,0.49,0.53,-0.21
1.038182,0.48,0.52,-0.22
1.042619,0.47,0.52,-0.22
1.046976,0.47,0.51,-0.23
1.051755,0.46,0.51,-0.23
1.057713,0.45,0.50,-0.23
1.062187,0.44,0.49,-0.22
1.067036,0.43,0.48,-0.22
1.071847,0.41,0.46,-0.21
1.076978,0.40,0.45,-0.20
1.082147,0.38,0.43,-0.20
1.087082,0.35,0.42,-0.19
1.092487,0.32,0.40,-0.19
1.097229,0.29,0.38,-0.19
1.102622,0.25,0.37,-0.19
1.108082,0.21,0.35,-0.19
1.112098,0.17,0.34,-0.19
1.117439,0.13,0.32,-0.18
1.122493,0.08,0.31,-0.18
1.129234,0.05,0.29,-0.17
1.132508,0.02,0.29,-0.17
1.137958,-0.01,0.30,-0.16
1.143596,-0.03,0.32,-0.15
1.147800,-0.04,0.36,-0.15
1.152791,-0.04,0.43,-0.15
1.159698,-0.06,0.51,-0.16
1.164617,-0.06,0.59,-0.17
1.167756,-0.07,0.68,-0.19
1.172884,-0.07,0.75,-0.22
1.178056,-0.07,0.80,-0.27
1.183200,-0.05,0.83,-0.35
1.188150,-0.02,0.80,-0.45
1.192797,0.03,0.71,-0.56
1.198268,0.07,0.58,-0.68
1.203443,0.12,0.44,-0.79
1.208342,0.16,0.31,-0.88
1.212978,0.19,0.20,-0.95
1.218366,0.20,0.14,-0.96
1.223820,0.19,0.13,-0.92
1.229276,0.16,0.18,-0.81
1.233523,0.10,0.28,-0.67
1.238565,0.03,0.44,-0.53
1.243775,-0.07,0.63,-0.40
1.248432,-0.18,0.83,-0.29
1.253491,-0.28,1.00,-0.19
1.259691,-0.37,1.12,-0.09
1.263492,-0.44,1.18,0.01
1.268859,-0.47,1.19,0.11
1.273941,-0.45,1.16,0.21
1.278799,-0.37,1.07,0.30
1.284686,-0.26,0.93,0.38
1.289020,-0.11,0.75,0.41
1.296360,0.06,0.55,0.40
1.299234,0.24,0.37,0.36
1.304051,0.42,0.22,0.28
1.309914,0.57,0.14,0.20
1.314342,0.69,0.15,0.13
1.319355,0.74,0.24,0.06
1.324141,0.75,0.37,0.02
1.329107,0.71,0.51,0.01
1.334253,0.63,0.62,0.04
1.339594,0.52,0.71,0.10
1.344388,0.39,0.78,0.18
1.349296,0.27,0.81,0.24
1.354402,0.17,0.85,0.30
1.359741,0.09,0.87,0.35
1.364886,0.03,0.85,0.39
1.369609,-0.02,0.80,0.43
1.374373,-0.05,0.68,0.46
1.379910,-0.07,0.54,0.47
1.385240,-0.08,0.46,0.47
1.389723,-0.10,0.41,0.46
1.397626,-0.11,0.36,0.43
1.400241,-0.13,0.28,0.40
1.405046,-0.16,0.23,0.37
1.412563,-0.20,0.20,0.33
1.414974,-0.26,0.20,0.28
1.420373,-0.34,0.23,0.23
1.425296,-0.43,0.27,0.19
1.430189,-0.53,0.32,0.14
1.436631,-0.65,0.38,0.11
1.440927,-0.76,0.42,0.12
1.446714,-0.86,0.39,0.18
1.450404,-0.95,0.32,0.27
1.455887,-1.03,0.24,0.38
1.460943,-1.11,0.19,0.50
1.467437,-1.18,0.13,0.61
1.470853,-1.23,0.07,0.68
1.475864,-1.29,-0.01,0.67
1.480824,-1.32,-0.09,0.63
1.486451,-1.33,-0.17,0.58
1.491417,-1.31,-0.25,0.51
1.498579,-1.26,-0.33,0.44
1.501172,-1.18,-0.41,0.37
1.507634,-1.10,-0.48,0.31
1.514231,-1.01,-0.56,0.24
1.516872,-0.91,-0.64,0.19
1.520936,-0.82,-0.74,0.14
1.526220,-0.75,-0.85,0.11
1.530970,-0.68,-0.93,0.10
1.536659,-0.63,-0.95,0.12
1.541493,-0.58,-0.90,0.15
1.547086,-0.53,-0.81,0.19
1.551356,-0.50,-0.75,0.22
1.556841,-0.47,-0.75,0.24
1.561882,-0.44,-0.83,0.25
1.568023,-0.38,-0.93,0.23
1.571613,-0.14,-0.84,0.18
1.577437,0.07,-0.95,0.12
1.581751,0.23,-1.21,0.05
1.587469,0.40,-1.52,-0.03
1.592553,0.56,-1.88,-0.12
1.596916,0.71,-2.27,-0.21
1.602064,0.87,-2.64,-0.29
1.606993,1.02,-2.93,-0.35
1.615773,1.16,-3.10,-0.37
1.618508,1.29,-3.13,-0.37
1.622369,1.39,-3.07,-0.35
1.633765,1.45,-3.03,-0.33
1.634555,1.46,-3.04,-0.30
1.637164,1.41,-3.10,-0.25
1.642223,1.28,-3.19,-0.20
1.647246,1.07,-3.26,-0.16
1.653171,0.81,-3.28,-0.14
1.657388,0.53,-3.27,-0.16
1.662812,0.24,-3.24,-0.20
1.668792,-0.07,-3.15,-0.25
1.672585,-0.41,-2.91,-0.32
1.678086,-0.77,-2.39,-0.37
1.682890,-1.15,-1.50,-0.42
1.688251,-1.54,-0.09,-0.45
1.692605,-1.88,1.84,-0.46
1.697733,-2.16,3.91,-0.45
1.703053,-2.33,5.83,-0.41
1.708428,-2.40,7.48,-0.37
1.716033,-2.37,8.81,-0.33
1.717809,-2.25,9.82,-0.28
1.723212,-2.13,10.24,-0.22
1.732855,-2.05,9.03,-0.16
1.733836,-1.96,5.93,-0.19
1.738332,-1.77,2.71,-0.29
1.744596,-1.35,0.35,-0.38
1.748814,-0.75,-1.22,-0.40
1.753132,-0.08,-2.14,-0.37
1.758374,0.61,-2.61,-0.31
1.763874,1.26,-2.80,-0.24
1.769154,1.84,-2.84,-0.18
1.773548,2.31,-2.76,-0.13
1.778310,2.63,-2.53,-0.05
1.783596,2.79,-2.22,0.03
1.788882,2.80,-1.88,0.10
1.793468,2.65,-1.52,0.15
1.798624,2.34,-1.20,0.19
1.803999,1.89,-0.99,0.22
1.809671,1.34,-0.89,0.22
1.816388,0.75,-0.88,0.21
1.818641,0.19,-0.85,0.17
1.823984,-0.28,-0.76,0.10
1.833585,-0.63,-0.63,0.01
1.834081,-0.84,-0.53,-0.09
1.839420,-0.92,-0.47,-0.18
1.844707,-0.86,-0.49,-0.24
1.849453,-0.64,-0.46,-0.25
1.854904,-0.24,-0.36,-0.22
1.859525,0.04,-0.59,-0.13
1.864611,0.24,-0.81,0.02
1.869801,0.42,-0.89,0.19
1.874209,0.54,-0.93,0.33
1.879318,0.59,-0.95,0.46
1.884455,0.59,-0.89,0.57
1.890279,0.56,-0.77,0.70
1.895364,0.50,-0.67,0.83
1.899666,0.42,-0.63,0.94
1.904784,0.33,-0.66,1.04
1.909791,0.26,-0.76,1.12
1.914982,0.29,-0.77,1.15
1.919839,0.39,-0.80,1.15
1.925070,0.47,-0.96,1.15
1.932935,0.53,-1.18,1.12
1.935995,0.55,-1.40,1.08
1.940284,0.55,-1.58,1.08
1.953593,0.48,-1.74,1.10
1.954441,0.36,-1.88,1.12
1.955058,0.18,-1.95,1.15
1.960097,-0.04,-1.88,1.17
1.965811,-0.29,-1.69,1.20
1.970877,-0.58,-1.42,1.22
1.975899,-0.88,-1.14,1.22
1.980278,-1.17,-0.89,1.21
1.985268,-1.43,-0.69,1.20
1.993252,-1.66,-0.55,1.22
1.995458,-1.85,-0.45,1.24
2.001131,-2.02,-0.38,1.25
2.005883,-2.14,-0.35,1.28
2.015478,-2.21,-0.38,1.33
2.016497,-2.22,-0.56,1.39
2.020571,-2.16,-0.94,1.40
2.026096,-2.01,-1.38,1.38
2.037358,-1.77,-1.67,1.34
2.037954,-1.46,-1.60,1.25
2.041056,-1.08,-1.02,1.10
2.046291,-0.74,-0.09,0.86
2.050843,-0.47,1.12,0.53
2.056116,-0.25,2.60,0.07
2.063562,-0.14,4.22,-0.52
2.066803,-0.23,5.75,-1.25
2.071867,-0.88,6.23,-2.13
2.078831,-2.36,4.57,-3.00
2.081457,-3.66,2.08,-3.61
2.087445,-3.93,0.69,-3.93
2.091746,-3.31,0.52,-4.08
2.096150,-2.47,0.26,-4.04
2.101211,-1.74,-0.36,-3.81
2.106448,-0.99,-0.74,-3.42
2.116096,-0.26,-0.90,-2.89
2.117044,0.36,-1.03,-2.24
2.121695,0.84,-1.13,-1.48
2.126923,1.16,-1.16,-0.63
2.136385,1.29,-1.08,0.27
2.137315,1.22,-0.88,1.14
2.142128,0.96,-0.62,1.91
2.146809,0.55,-0.33,2.55
2.151840,0.03,0.02,3.03
2.157080,-0.56,0.34,3.34
2.163966,-1.13,0.56,3.48
2.167517,-1.65,0.67,3.47
2.172178,-2.04,0.68,3.30
2.177381,-2.28,0.64,3.00
2.181988,-2.37,0.58,2.62
2.187549,-2.31,0.52,2.17
2.193235,-2.10,0.50,1.70
2.200438,-1.67,0.70,1.27
2.202689,-1.15,0.72,0.96
2.208068,-0.71,0.45,0.72
2.222308,-0.27,0.24,0.55
2.223005,0.16,0.12,0.43
2.223195,0.52,-0.02,0.34
2.227767,0.78,-0.23,0.29
2.233051,0.91,-0.52,0.27
2.237765,0.93,-0.86,0.25
2.242897,0.83,-1.19,0.24
2.247643,0.66,-1.33,0.24
2.252667,0.43,-1.20,0.29
2.258106,0.20,-0.90,0.35
2.263024,-0.02,-0.56,0.43
2.268149,-0.21,-0.29,0.51
2.273476,-0.35,-0.17,0.57
2.279090,-0.43,-0.25,0.61
2.283051,-0.39,-0.44,0.61
2.288323,-0.12,-0.56,0.55
2.293577,0.14,-0.98,0.49
2.298011,0.41,-1.52,0.41
2.302984,0.72,-2.04,0.32
2.308294,1.02,-2.49,0.27
2.316788,1.29,-2.83,0.27
2.319087,1.51,-3.08,0.31
2.324390,1.69,-3.20,0.36
2.339565,1.83,-3.21,0.42
2.340134,1.90,-3.15,0.49
2.340298,1.93,-3.04,0.58
2.344060,1.91,-2.94,0.67
2.348628,1.87,-2.86,0.77
2.354495,1.78,-2.79,0.88
2.358870,1.62,-2.69,1.01
2.363704,1.41,-2.65,1.15
2.368839,1.14,-2.66,1.26
2.374395,0.80,-2.68,1.29
2.379308,0.41,-2.71,1.28
2.383602,0.03,-2.72,1.23
2.389271,-0.36,-2.80,1.16
2.394356,-0.78,-2.83,1.04
2.398936,-1.21,-2.60,0.90
2.403828,-1.64,-1.90,0.73
2.409257,-2.07,-0.57,0.54
2.416814,-2.45,1.60,0.32
2.419472,-2.67,4.64,0.10
2.424775,-2.66,8.18,-0.12
2.440754,-2.41,11.60,-0.32
2.441664,-2.18,14.08,-0.42
2.441961,-1.80,15.81,-0.42
2.444727,-1.33,16.53,-0.32
2.449585,-0.97,14.95,-0.15
2.454478,-0.97,8.01,0.03
2.460426,-1.02,1.40,0.21
2.464466,-0.12,-1.50,0.48
2.469850,1.10,-3.32,0.80
2.475334,2.36,-4.37,1.03
2.479598,3.56,-4.80,1.17
2.484461,4.56,-4.90,1.31
2.490102,5.39,-4.59,1.37
2.496421,6.05,-4.04,1.35
2.499811,6.47,-3.49,1.26
2.504914,6.63,-3.04,1.10
2.509826,6.54,-2.69,0.86
2.514960,6.20,-2.36,0.54
2.520934,5.61,-1.92,0.18
2.525030,4.79,-1.41,-0.20
2.534561,3.81,-0.98,-0.57
2.537357,2.74,-0.72,-0.89
2.540340,1.66,-0.44,-1.07
2.555737,0.73,0.19,-1.18
2.556491,0.03,0.98,-1.27
2.556654,-0.42,1.67,-1.33
2.560559,-0.64,2.18,-1.32
2.565429,-0.65,2.42,-1.26
2.571075,-0.48,2.33,-1.14
2.576076,-0.13,1.96,-0.96
2.580555,0.42,1.48,-0.73
2.585478,0.91,0.57,-0.45
2.591094,1.34,-0.37,-0.16
2.597080,1.76,-1.09,0.09
2.600788,2.06,-1.61,0.17
2.606110,2.26,-1.92,0.18
2.610931,2.35,-2.01,0.20
2.616138,2.34,-1.98,0.26
2.621261,2.25,-1.90,0.35
2.626123,2.08,-1.77,0.46
2.633446,1.85,-1.62,0.56
2.637076,1.56,-1.51,0.67
2.641513,1.24,-1.47,0.76
2.657025,0.90,-1.55,0.84
2.657700,0.56,-1.70,0.92
2.657917,0.23,-1.93,0.98
2.662135,-0.07,-2.17,1.04
2.666432,-0.23,-2.22,1.08
2.671721,-0.18,-2.03,1.09
2.677617,-0.22,-2.04,1.10
2.681453,-0.21,-1.96,1.10
2.686615,-0.15,-1.85,1.10
2.691885,-0.09,-1.70,1.10
2.697127,-0.04,-1.54,1.11
2.701460,0.00,-1.35,1.11
2.706704,0.07,-1.21,1.08
2.711838,0.19,-1.15,1.03
2.717024,0.34,-1.13,0.98
2.722460,0.52,-1.01,0.90
2.726834,0.67,-0.66,0.79
2.739662,0.74,0.04,0.62
2.740164,0.75,1.15,0.37
2.742189,0.69,2.67,0.04
2.747412,0.52,4.46,-0.38
2.751995,0.18,6.17,-0.93
2.757623,-0.56,7.15,-1.68
2.762392,-2.22,6.20,-2.69
2.767348,-4.24,3.83,-3.70
2.773242,-5.21,2.46,-4.36
2.778848,-5.02,2.53,-4.69
2.782517,-3.98,3.14,-4.76
2.787798,-2.90,2.70,-4.56
2.792825,-1.81,1.69,-4.16
2.802123,-0.66,0.60,-3.59
2.804611,0.47,-0.50,-2.89
2.807706,1.51,-1.46,-2.10
2.825309,2.35,-2.13,-1.24
2.825934,2.94,-2.48,-0.35
2.826406,3.29,-2.45,0.54
2.827908,3.39,-2.01,1.38
2.833045,3.20,-1.25,2.15
2.838763,2.74,-0.44,2.83
2.843075,2.05,0.22,3.41
2.848109,1.21,0.61,3.82
2.853063,0.28,0.73,4.04
2.858897,-0.64,0.61,4.08
2.863884,-1.45,0.39,3.94
2.868143,-2.10,0.18,3.64
2.873588,-2.56,0.05,3.22
2.878587,-2.84,-0.00,2.71
2.883241,-2.80,0.23,2.14
2.888568,-2.17,1.02,1.50
2.893528,-1.62,1.02,0.89
2.901414,-1.14,0.75,0.42
2.903780,-0.68,0.53,0.06
2.908827,-0.31,0.29,-0.22
2.924109,-0.00,0.01,-0.45
2.924781,0.24,-0.22,-0.60
2.924947,0.44,-0.39,-0.69
2.929005,0.57,-0.56,-0.73
2.933970,0.64,-0.77,-0.71
2.939290,0.64,-1.00,-0.65
2.943828,0.60,-1.21,-0.58
2.949171,0.53,-1.42,-0.52
2.953941,0.45,-1.55,-0.44
2.960345,0.37,-1.59,-0.35
2.964105,0.29,-1.58,-0.26
2.968727,0.24,-1.58,-0.17
2.974474,0.24,-1.55,-0.10
2.979439,0.33,-1.51,-0.05
2.984288,0.44,-1.56,0.00
2.989354,0.57,-1.64,0.06
2.994653,0.73,-1.75,0.11
3.001291,0.92,-1.85,0.14
3.005076,1.12,-1.89,0.18
3.009883,1.31,-1.88,0.20
3.024988,1.49,-1.81,0.21
3.025824,1.64,-1.70,0.21
3.026015,1.75,-1.58,0.17
3.029632,1.81,-1.41,0.13
3.034650,1.82,-1.22,0.09
3.043450,1.82,-1.02,0.06
3.046201,1.84,-0.79,0.05
3.049944,1.83,-0.55,0.05
3.054879,1.76,-0.32,0.04
3.060350,1.62,-0.20,0.02
3.064839,1.41,-0.24,-0.01
3.069740,1.12,-0.49,-0.02
3.075352,0.82,-0.92,-0.03
3.081295,0.54,-1.39,-0.04
3.085114,0.28,-1.83,-0.07
3.090145,0.03,-2.01,-0.16
3.095882,-0.18,-1.59,-0.31
3.100254,-0.37,-0.33,-0.51
3.105294,-0.54,1.80,-0.75
3.110287,-0.68,4.47,-0.98
3.118814,-0.71,7.27,-1.18
3.121412,-0.63,9.89,-1.31
3.127792,-0.42,12.01,-1.35
3.147025,-0.22,12.61,-1.30
3.147710,-0.24,10.03,-1.14
3.147959,-0.48,5.04,-0.86
3.148195,-0.36,0.87,-0.55
3.151809,0.25,-1.97,-0.27
3.156231,1.17,-3.57,-0.03
3.161165,2.19,-4.23,0.16
3.166321,3.14,-4.25,0.28
3.170827,3.97,-3.84,0.33
3.176235,4.63,-3.23,0.36
3.181927,5.12,-2.64,0.36
3.188401,5.44,-2.20,0.33
3.190909,5.57,-2.01,0.25
3.196495,5.49,-2.03,0.11
3.201613,5.18,-2.19,-0.08
3.206607,4.62,-2.42,-0.31
3.211196,3.87,-2.54,-0.48
3.218872,2.96,-2.46,-0.61
3.222657,1.94,-1.94,-0.69
3.226953,0.93,-0.82,-0.69
3.243145,0.04,0.64,-0.61
3.243652,-0.68,2.04,-0.54
3.244051,-1.24,3.15,-0.48
3.246833,-1.62,3.89,-0.42
3.251964,-1.85,4.24,-0.35
3.256765,-1.91,4.24,-0.28
3.261998,-1.81,3.87,-0.20
3.266568,-1.53,3.14,-0.10
3.271742,-1.11,2.17,0.01
3.277261,-0.59,1.13,0.13
3.282606,-0.01,0.18,0.25
3.286794,0.57,-0.58,0.36
3.291691,1.08,-1.16,0.40
3.297217,1.50,-1.62,0.33
3.302435,1.81,-1.91,0.23
3.307250,2.02,-2.04,0.14
3.312304,2.14,-2.08,0.08
3.320278,2.16,-2.09,0.10
3.322345,2.13,-2.09,0.19
3.327623,2.04,-2.07,0.33
3.340978,1.90,-1.99,0.53
3.341495,1.73,-1.81,0.73
3.343819,1.52,-1.59,0.93
3.348799,1.30,-1.44,1.12
3.353063,1.06,-1.38,1.28
3.357825,0.82,-1.43,1.42
3.362749,0.59,-1.56,1.53
3.367863,0.37,-1.72,1.59
3.372722,0.25,-1.74,1.58
3.378273,0.13,-1.76,1.53
3.383039,-0.02,-1.82,1.43
3.387877,-0.16,-1.82,1.29
3.392886,-0.31,-1.75,1.16
3.402437,-0.42,-1.59,1.03
3.403652,-0.47,-1.40,0.91
3.408119,-0.44,-1.38,0.79
3.412867,-0.32,-1.53,0.66
3.424798,-0.14,-1.69,0.53
3.425505,0.08,-1.66,0.36
3.428720,0.32,-1.30,0.17
3.433154,0.55,-0.57,-0.07
3.438327,0.75,0.50,-0.37
3.443640,0.89,1.88,-0.74
3.448706,0.96,3.52,-1.16
3.453337,0.91,5.19,-1.63
3.458683,0.70,6.66,-2.15
3.464005,-0.07,6.96,-2.72
3.468583,-1.80,4.68,-3.30
3.473666,-3.20,1.97,-3.71
3.479126,-3.53,0.65,-3.88
3.483671,-3.25,0.21,-3.86
3.489064,-2.66,0.04,-3.67
3.493687,-1.88,-0.17,-3.33
3.502312,-0.99,-0.54,-2.89
3.503951,-0.07,-1.04,-2.38
3.508884,0.80,-1.50,-1.81
3.513734,1.56,-1.78,-1.16
3.525245,2.15,-1.84,-0.45
3.525871,2.54,-1.70,0.27
3.529705,2.71,-1.38,0.96
3.534000,2.63,-0.98,1.61
3.539117,2.33,-0.58,2.17
3.544148,1.83,-0.24,2.62
3.549312,1.16,-0.01,2.92
3.554227,0.41,0.12,3.06
3.559506,-0.36,0.21,3.04
3.565820,-1.06,0.31,2.85
3.569472,-1.63,0.43,2.52
3.574326,-2.03,0.55,2.09
3.580102,-2.25,0.64,1.59
3.585801,-2.26,0.77,1.07
3.591689,-1.87,1.26,0.62
3.594573,-1.38,1.33,0.32
3.604147,-0.98,1.07,0.08
3.605128,-0.59,0.88,-0.11
3.609783,-0.21,0.78,-0.28
3.614689,0.18,0.70,-0.42
3.627279,0.53,0.55,-0.54
3.627900,0.79,0.32,-0.63
3.630148,0.96,0.04,-0.70
3.634918,1.03,-0.28,-0.73
3.640076,1.02,-0.64,-0.74
3.645481,0.94,-0.98,-0.70
3.650105,0.81,-1.27,-0.62
3.655310,0.65,-1.48,-0.50
3.660845,0.48,-1.58,-0.34
3.666117,0.30,-1.59,-0.17
3.670256,0.14,-1.55,-0.02
3.675317,-0.01,-1.46,0.11
3.680569,-0.13,-1.30,0.22
3.687611,-0.21,-1.12,0.32
3.691046,-0.26,-0.97,0.40
3.696866,-0.29,-0.90,0.47
3.702661,-0.28,-0.91,0.51
3.706421,-0.26,-1.00,0.53
3.710701,-0.22,-1.18,0.54
3.726386,-0.16,-1.40,0.53
3.727044,-0.05,-1.57,0.51
3.727220,0.24,-1.43,0.44
3.731568,0.48,-1.38,0.38
3.737508,0.69,-1.35,0.33
3.740946,0.88,-1.28,0.28
3.747166,1.04,-1.23,0.23
